,Column6,create_time,Column8,Column10,Column12,Column15,Column16,Column17,price,Column22,ts_lag,ts_date,220215,time
401,,2022-12-19 15:51:48,,,"id:""220215_17356458_20221219-15:51:4""","net_price:""99.5991""",,,3.0075,,50,2022-12-19 15:50:00,3.0283393483709276,15:51:48
402,,2022-12-19 15:52:37,,,"id:""220215_84465557_20221219-15:52:3""","net_price:""99.3863""",,,3.0335,,49,2022-12-19 15:50:00,3.0283393483709276,15:52:37
403,"company_id:""4""",2022-12-19 15:53:40,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054426301665947652""","net_price:""99.374""","operate:""0""","pre_closePrice:""99.272""",3.035,"volume:""""",63,2022-12-19 15:50:00,3.0283393483709276,15:53:40
404,,2022-12-19 15:53:59,,,"id:""220215_151574779_20221219-15:53:""","net_price:""99.3944""",,,3.0325,,19,2022-12-19 15:50:00,3.0283393483709276,15:53:59
405,,2022-12-19 15:54:38,,,"id:""220215_218683987_20221219-15:54:""","net_price:""99.4148""",,,3.03,,39,2022-12-19 15:50:00,3.0283393483709276,15:54:38
406,,2022-12-19 15:55:49,,,"id:""220215_269016088_20221219-15:55:""","net_price:""99.2513""",,,3.05,,71,2022-12-19 15:55:00,3.0415081967213116,15:55:49
407,,2022-12-19 15:57:41,,,"id:""220215_403234544_20221219-15:57:""","net_price:""99.2717""",,,3.0475,,112,2022-12-19 15:55:00,3.0415081967213116,15:57:41
408,,2022-12-19 15:58:18,,,"id:""220215_470343759_20221219-15:58:""","net_price:""99.2921""",,,3.045,,37,2022-12-19 15:55:00,3.0415081967213116,15:58:18
409,,2022-12-19 15:59:43,,,"id:""220215_520675761_20221219-15:59:""","net_price:""99.4558""",,,3.025,,85,2022-12-19 15:55:00,3.0415081967213116,15:59:43
410,,2022-12-19 16:01:55,,,"id:""220215_654894809_20221219-16:01:""","net_price:""99.2717""",,,3.0475,,132,2022-12-19 16:00:00,3.041088560885609,16:01:55
411,"company_id:""4""",2022-12-19 16:04:14,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054428961592881153""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""""",139,2022-12-19 16:00:00,3.041088560885609,16:04:14
412,"company_id:""4""",2022-12-19 16:06:27,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054429518961356801""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""""",133,2022-12-19 16:05:00,3.0356065573770494,16:06:27
413,,2022-12-19 16:07:41,,,"id:""220215_1023995358_20221219-16:07""","net_price:""99.3534""",,,3.0375,,74,2022-12-19 16:05:00,3.0356065573770494,16:07:41
414,"company_id:""4""",2022-12-19 16:07:43,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054429838957391873""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""""",2,2022-12-19 16:05:00,3.0356065573770494,16:07:43
415,"company_id:""4""",2022-12-19 16:07:52,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054429874386677761""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""""",9,2022-12-19 16:05:00,3.0356065573770494,16:07:52
416,"company_id:""1""",2022-12-19 16:09:19,"deal_status:""0""","full_price:""100.631""","id:""TPSHe1054430237527519233""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""2000""",87,2022-12-19 16:05:00,3.0356065573770494,16:09:19
417,,2022-12-19 16:10:33,,,"id:""220215_1225323081_20221219-16:10""","net_price:""99.3773""",,,3.0346,,74,2022-12-19 16:10:00,3.036432093023256,16:10:33
418,,2022-12-19 16:11:43,,,"id:""220215_1275654985_20221219-16:11""","net_price:""99.333""",,,3.04,,70,2022-12-19 16:10:00,3.036432093023256,16:11:43
419,"company_id:""1""",2022-12-19 16:12:49,"deal_status:""0""","full_price:""100.631""","id:""TPSHe1054431118411051009""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""5000""",66,2022-12-19 16:10:00,3.036432093023256,16:12:49
420,"company_id:""1""",2022-12-19 16:12:54,"deal_status:""6""","full_price:""100.6432""","id:""TPSHe1054431140980600833""","net_price:""99.3943""","operate:""1""","pre_closePrice:""99.272""",3.0325,"volume:""5000""",5,2022-12-19 16:10:00,3.036432093023256,16:12:54
421,,2022-12-19 16:15:47,,,"id:""220215_1527314266_20221219-16:15""","net_price:""99.4148""",,,3.03,,173,2022-12-19 16:15:00,3.0351485148514845,16:15:47
422,,2022-12-19 16:16:48,,,"id:""220215_1594423476_20221219-16:16""","net_price:""99.2921""",,,3.045,,61,2022-12-19 16:15:00,3.0351485148514845,16:16:48
423,,2022-12-19 16:17:32,,,"id:""220215_1661532664_20221219-16:17""","net_price:""99.374""",,,3.035,,44,2022-12-19 16:15:00,3.0351485148514845,16:17:32
424,,2022-12-19 16:19:38,,,"id:""220215_1778973899_20221219-16:19""","net_price:""99.3534""",,,3.0375,,126,2022-12-19 16:15:00,3.0351485148514845,16:19:38
425,,2022-12-19 16:21:29,,,"id:""220215_1913192415_20221219-16:21""","net_price:""98.776""",,,3.1084,,111,2022-12-19 16:20:00,3.075720603015075,16:21:29
426,,2022-12-19 16:22:57,,,"id:""220215_1980235919_20221219-16:22""","net_price:""99.3783""",,,3.0345,,88,2022-12-19 16:20:00,3.075720603015075,16:22:57
427,,2022-12-19 16:26:57,,,"id:""220215_84411731_20221219-16:26:5""","net_price:""99.3858""",,,3.0336,,240,2022-12-19 16:25:00,3.040799043062201,16:26:57
428,,2022-12-19 16:28:23,,,"id:""220215_201852687_20221219-16:28:""","net_price:""99.374""",,,3.035,,86,2022-12-19 16:25:00,3.040799043062201,16:28:23
429,,2022-12-19 16:29:55,,,"id:""220215_268961928_20221219-16:29:""","net_price:""99.1289""",,,3.065,,92,2022-12-19 16:25:00,3.040799043062201,16:29:55
430,,2022-12-19 16:30:57,,,"id:""220215_336072049_20221219-16:30:""","net_price:""99.3871""",,,3.0334,,62,2022-12-19 16:30:00,3.0358902684563756,16:30:57
431,,2022-12-19 16:31:52,,,"id:""220215_386406214_20221219-16:31:""","net_price:""99.387""",,,3.0334,,55,2022-12-19 16:30:00,3.0358902684563756,16:31:52
432,,2022-12-19 16:34:53,,,"id:""220215_587736084_20221219-16:34:""","net_price:""99.3534""",,,3.0375,,181,2022-12-19 16:30:00,3.0358902684563756,16:34:53
433,,2022-12-19 16:35:00,,,"id:""220215_638068261_20221219-16:35:""","net_price:""99.3534""",,,3.0375,,7,2022-12-19 16:35:00,3.0315817275747508,16:35:00
434,,2022-12-19 16:37:46,,,"id:""220215_772287992_20221219-16:37:""","net_price:""99.4148""",,,3.03,,166,2022-12-19 16:35:00,3.0315817275747508,16:37:46
435,,2022-12-19 16:38:55,,,"id:""220215_839397148_20221219-16:38:""","net_price:""99.3903""",,,3.033,,69,2022-12-19 16:35:00,3.0315817275747508,16:38:55
436,,2022-12-19 16:39:44,,,"id:""220215_889729682_20221219-16:39:""","net_price:""99.3871""",,,3.0334,,49,2022-12-19 16:35:00,3.0315817275747508,16:39:44
437,"company_id:""2""",2022-12-19 16:39:54,"deal_status:""0""","full_price:""100.631""","id:""ICAP2202157000578557""","net_price:""99.374""","operate:""0""","pre_closePrice:""99.292""",3.035,"volume:""""",10,2022-12-19 16:35:00,3.0315817275747508,16:39:54
438,"company_id:""5""",2022-12-19 16:44:41,"deal_status:""0""","full_price:""100.6473""","id:""TJXT221219052024000000000285""","net_price:""99.3903""","operate:""0""","pre_closePrice:""99.272""",3.033,"volume:""4000""",287,2022-12-19 16:40:00,3.033708196721311,16:44:41
439,,2022-12-19 16:44:59,,,"id:""220215_1208500172_20221219-16:44""","net_price:""99.2921""",,,3.045,,18,2022-12-19 16:40:00,3.033708196721311,16:44:59
440,"company_id:""3""",2022-12-19 16:45:08,"deal_status:""0""","full_price:""100.6514""","id:""BGC22021511009205093""","net_price:""99.3944""","operate:""0""","pre_closePrice:""99.292""",3.0325,"volume:""""",9,2022-12-19 16:45:00,3.0343355263157896,16:45:08
441,"company_id:""3""",2022-12-19 16:45:08,"deal_status:""0""","full_price:""100.6514""","id:""BGC22021511009205101""","net_price:""99.3944""","operate:""0""","pre_closePrice:""99.292""",3.0325,"volume:""""",0,2022-12-19 16:45:00,3.0343355263157896,16:45:08
442,"company_id:""1""",2022-12-19 16:45:12,"deal_status:""0""","full_price:""100.6514""","id:""TPSHe1054439269025853441""","net_price:""99.3944""","operate:""0""","pre_closePrice:""99.272""",3.0325,"volume:""5000""",4,2022-12-19 16:45:00,3.0343355263157896,16:45:12
443,,2022-12-19 16:46:10,,,"id:""220215_1342718861_20221219-16:46""","net_price:""99.4026""",,,3.0315,,58,2022-12-19 16:45:00,3.0343355263157896,16:46:10
444,"company_id:""4""",2022-12-19 16:48:39,"deal_status:""0""","full_price:""100.631""","id:""PATRe1054440136669966337""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.272""",3.035,"volume:""""",149,2022-12-19 16:45:00,3.0343355263157896,16:48:39
445,,2022-12-19 16:48:47,,,"id:""220215_1460159940_20221219-16:48""","net_price:""99.2881""",,,3.0455,,8,2022-12-19 16:45:00,3.0343355263157896,16:48:47
446,,2022-12-19 16:50:29,,,"id:""220215_1594378476_20221219-16:50""","net_price:""99.4149""",,,3.03,,102,2022-12-19 16:50:00,3.0252694610778446,16:50:29
447,"company_id:""3""",2022-12-19 16:50:43,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205246""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.292""",3.03,"volume:""""",14,2022-12-19 16:50:00,3.0252694610778446,16:50:43
448,"company_id:""3""",2022-12-19 16:50:43,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205251""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.292""",3.03,"volume:""""",0,2022-12-19 16:50:00,3.0252694610778446,16:50:43
449,"company_id:""3""",2022-12-19 16:50:43,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205256""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.292""",3.03,"volume:""""",0,2022-12-19 16:50:00,3.0252694610778446,16:50:43
450,"company_id:""5""",2022-12-19 16:50:56,"deal_status:""0""","full_price:""100.6719""","id:""TJXT221219052024000000000289""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""5000""",13,2022-12-19 16:50:00,3.0252694610778446,16:50:56
451,"company_id:""1""",2022-12-19 16:50:58,"deal_status:""0""","full_price:""100.6719""","id:""TPSHe1054440722046005249""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""1000""",2,2022-12-19 16:50:00,3.0252694610778446,16:50:58
452,"company_id:""5""",2022-12-19 16:51:43,"deal_status:""0""","full_price:""100.6719""","id:""TJXT221219052024000000000290""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""2000""",45,2022-12-19 16:50:00,3.0252694610778446,16:51:43
453,,2022-12-19 16:54:21,,,"id:""220215_1846038793_20221219-16:54""","net_price:""99.4967""",,,3.02,,158,2022-12-19 16:50:00,3.0252694610778446,16:54:21
454,,2022-12-19 16:57:48,,,"id:""220215_2030588935_20221219-16:57""","net_price:""99.4844""",,,3.0215,,207,2022-12-19 16:55:00,3.0215,16:57:48
455,,2022-12-19 17:00:05,,,"id:""220215_67656421_20221219-17:00:0""","net_price:""99.4296""",,,3.0282,,137,2022-12-19 17:00:00,3.029289830508474,17:00:05
456,"company_id:""2""",2022-12-19 17:00:10,"deal_status:""0""","full_price:""100.6719""","id:""ICAP2202157000578586""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.292""",3.03,"volume:""""",5,2022-12-19 17:00:00,3.029289830508474,17:00:10
457,"company_id:""3""",2022-12-19 17:01:13,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205476""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.292""",3.03,"volume:""""",63,2022-12-19 17:00:00,3.029289830508474,17:01:13
458,"company_id:""4""",2022-12-19 17:01:33,"deal_status:""0""","full_price:""100.6719""","id:""PATRe1054443386127298564""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.272""",3.03,"volume:""""",20,2022-12-19 17:00:00,3.029289830508474,17:01:33
459,,2022-12-19 17:01:38,,,"id:""220215_134767346_20221219-17:01:""","net_price:""99.4157""",,,3.0299,,5,2022-12-19 17:00:00,3.029289830508474,17:01:38
460,"company_id:""4""",2022-12-19 17:02:12,"deal_status:""0""","full_price:""100.6719""","id:""PATRe1054443548627218436""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.272""",3.03,"volume:""""",34,2022-12-19 17:00:00,3.029289830508474,17:02:12
461,"company_id:""3""",2022-12-19 17:02:26,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205529""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.292""",3.03,"volume:""""",14,2022-12-19 17:00:00,3.029289830508474,17:02:26
462,,2022-12-19 17:03:09,,,"id:""220215_252208063_20221219-17:03:""","net_price:""99.4157""",,,3.0299,,43,2022-12-19 17:00:00,3.029289830508474,17:03:09
463,"company_id:""3""",2022-12-19 17:03:10,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205563""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.292""",3.03,"volume:""""",1,2022-12-19 17:00:00,3.029289830508474,17:03:10
464,"company_id:""3""",2022-12-19 17:03:42,"deal_status:""0""","full_price:""100.6719""","id:""BGC22021511009205577""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.292""",3.03,"volume:""""",32,2022-12-19 17:00:00,3.029289830508474,17:03:42
465,,2022-12-19 17:09:43,,,"id:""220215_638085499_20221219-17:09:""","net_price:""99.4967""",,,3.02,,361,2022-12-19 17:05:00,3.02,17:09:43
466,"company_id:""3""",2022-12-19 17:13:53,"deal_status:""0""","full_price:""100.6923""","id:""BGC22021511009205715""","net_price:""99.4353""","operate:""0""","pre_closePrice:""99.292""",3.0275,"volume:""""",250,2022-12-19 17:10:00,3.0275,17:13:53
467,"company_id:""3""",2022-12-19 17:14:16,"deal_status:""0""","full_price:""100.6923""","id:""BGC22021511009205729""","net_price:""99.4353""","operate:""0""","pre_closePrice:""99.292""",3.0275,"volume:""""",23,2022-12-19 17:10:00,3.0275,17:14:16
468,,2022-12-19 17:14:21,,,"id:""220215_956853194_20221219-17:14:""","net_price:""99.4353""",,,3.0275,,5,2022-12-19 17:10:00,3.0275,17:14:21
469,"company_id:""5""",2022-12-19 17:16:12,"deal_status:""0""","full_price:""100.6923""","id:""TJXT221219052024000000000297""","net_price:""99.4353""","operate:""0""","pre_closePrice:""99.272""",3.0275,"volume:""3000""",111,2022-12-19 17:15:00,3.0275,17:16:12
470,"company_id:""5""",2022-12-19 17:17:46,"deal_status:""0""","full_price:""100.6923""","id:""TJXT221219052024000000000298""","net_price:""99.4353""","operate:""0""","pre_closePrice:""99.272""",3.0275,"volume:""2000""",94,2022-12-19 17:15:00,3.0275,17:17:46
471,"company_id:""4""",2022-12-19 17:18:24,"deal_status:""0""","full_price:""100.6923""","id:""PATRe1054447626296012801""","net_price:""99.4353""","operate:""0""","pre_closePrice:""99.272""",3.0275,"volume:""""",38,2022-12-19 17:15:00,3.0275,17:18:24
472,,2022-12-19 17:20:52,,,"id:""220215_1325953142_20221219-17:20""","net_price:""99.4967""",,,3.02,,148,2022-12-19 17:20:00,3.02,17:20:52
473,,2022-12-19 17:28:02,,,"id:""220215_1829270236_20221219-17:28""","net_price:""99.2714""",,,3.0476,,430,2022-12-19 17:25:00,3.0476,17:28:02
474,,2022-12-19 17:33:03,,,"id:""220215_555836_20221219-17:33:03.""","net_price:""99.4435""",,,3.0265,,301,2022-12-19 17:30:00,3.0265,17:33:03
475,,2022-12-19 17:52:55,,,"id:""220215_1191739859_20221219-17:52""","net_price:""99.4353""",,,3.0275,,1192,2022-12-19 17:50:00,3.0275,17:52:55
