,ts_date,220220_5Min,220220_10Min,220220_10Min_f,time,diff,zcore-5,mean
84,2023-01-13 15:20:00,3.0206483679525222,3.014439602446483,3.014439602446483,15:20:00,0.0062087655060394376,2.5511012490775364,7.90651872367043e-05
85,2023-01-13 15:25:00,3.007839116719243,,3.014439602446483,15:25:00,-0.006600485727239924,-2.360817071729794,0.0014020924421326519
86,2023-01-13 15:30:00,3.019836956521739,3.0108659217877096,3.0108659217877096,15:30:00,0.00897103473402927,1.8670150694559693,0.0007461644820241809
87,2023-01-13 15:35:00,3.001379310344827,,3.0108659217877096,15:35:00,-0.009486611442882431,-2.0572728893619088,0.0017866513420964126
88,2023-01-13 15:40:00,3.00626254180602,3.010865414710486,3.010865414710486,15:40:00,-0.004602872904465816,-0.6611440123987512,0.00011621507765697814
89,2023-01-13 15:45:00,3.014913235294118,,3.010865414710486,15:45:00,0.004047820583632067,0.7038046641892447,-0.0011020339669038925
90,2023-01-13 15:50:00,3.0018580246913578,3.004999183006536,3.004999183006536,15:50:00,-0.0031411583151781386,-0.23201667356701952,-0.0015342229513853668
91,2023-01-13 15:55:00,3.008532986111111,,3.004999183006536,15:55:00,0.003533803104575295,0.6683450071717094,-0.0008423574689730096
92,2023-01-13 16:00:00,3.011194267515924,3.0120583333333335,3.0120583333333335,16:00:00,-0.0008640658174097204,0.2079703414500092,-0.0019298037948638047
93,2023-01-13 16:05:00,3.013006993006993,,3.0120583333333335,16:05:00,0.0009486596736594244,0.3318433003370056,-0.00020529466976926258
94,2023-01-13 16:10:00,3.00308064516129,3.0057018348623856,3.0057018348623856,16:10:00,-0.0026211897010957053,-1.308861576148354,0.0009050118458557854
95,2023-01-13 16:15:00,3.0091595744680855,,3.0057018348623856,16:15:00,0.003457739605699839,1.587925830355877,-0.000428790211089769
96,2023-01-13 16:20:00,3.015888101983003,3.0153654159869494,3.0153654159869494,16:20:00,0.0005226859960534291,-0.15295176017864,0.0008909893730858265
97,2023-01-13 16:25:00,3.0146557692307687,,3.0153654159869494,16:25:00,-0.0007096467561806818,-0.4951450529449024,0.00028876595138145334
98,2023-01-13 16:30:00,3.0250073619631896,3.0243709119496853,3.0243709119496853,16:30:00,0.0006364500135043194,0.15842993982862935,0.00031964976362726106
99,2023-01-13 16:35:00,3.023701612903226,,3.0243709119496853,16:35:00,-0.000669299046459404,-0.467031985416488,0.0002572078315962401
100,2023-01-13 16:40:00,3.0190573770491804,3.023182804674458,3.023182804674458,16:40:00,-0.004125427625277567,-3.148744501562668,0.0006475859625235004
101,2023-01-13 16:45:00,3.0274625850340136,,3.023182804674458,16:45:00,0.004279780359555563,2.9853655934785737,-0.0008690474836719808
102,2023-01-13 16:50:00,3.0221586345381524,3.024966666666667,3.024966666666667,16:50:00,-0.002808032128514437,-0.9940878384025003,-0.00011762861097155408
103,2023-01-13 16:55:00,3.0275000000000003,,3.024966666666667,16:55:00,0.0025333333333334984,1.0516101621572709,-0.0005373056854383051
104,2023-01-13 17:00:00,3.0282442748091603,3.0283900156006243,3.0283900156006243,17:00:00,-0.00014574079146401075,0.0038557319022652424,-0.00015792902147246935
105,2023-01-13 17:05:00,3.028620967741935,,3.0283900156006243,17:05:00,0.0002309521413108584,0.09018248745235359,-5.32173704733907e-05
106,2023-01-13 17:10:00,3.0287928571428573,3.0270612582781458,3.0270612582781458,17:10:00,0.0017315988647115255,0.3770724169038566,0.0008180585828442943
107,2023-01-13 17:15:00,3.024675196850394,,3.0270612582781458,17:15:00,-0.0023860614277517733,-1.4655966218293135,0.00030842228387548685
108,2023-01-13 17:20:00,3.025151296829971,3.0246388443017653,3.0246388443017653,17:20:00,0.0005124525282056425,0.07046553344226242,0.00039281642402801966
109,2023-01-13 17:25:00,3.023994565217391,,3.0246388443017653,17:25:00,-0.0006442790843741442,-0.47101117901210265,-1.135973699755155e-05
110,2023-01-13 17:30:00,3.025,3.0243601286173636,3.0243601286173636,17:30:00,0.0006398713826363256,0.5488155617064004,-0.00011106739557957823
111,2023-01-13 17:35:00,3.0238975069252074,,3.0243601286173636,17:35:00,-0.0004626216921561621,-0.3099295516247497,-2.9283547314484794e-05
112,2023-01-13 17:40:00,3.0250000000000004,3.013392857142857,3.013392857142857,17:40:00,0.011607142857143149,11.117385116222778,-0.0004681276586880223
113,2023-01-13 17:45:00,3.0075,,3.013392857142857,17:45:00,-0.005892857142857366,-1.7622998929360643,0.002330513198290962
114,2023-01-13 17:50:00,3.025,3.025,3.025,17:50:00,0.0,-0.1826952393388195,0.0010494512640783604
115,2023-01-13 17:55:00,3.025,,3.025,17:55:00,0.0,-0.2062873747054277,0.0011783070809531892
116,2023-01-13 18:00:00,3.025,3.025,3.025,18:00:00,0.0,-0.18331249893716814,0.001050332804425924
117,2023-01-13 18:05:00,3.0250000000000004,,3.025,18:05:00,4.440892098500626e-16,-0.20021127179731954,0.0011428571428571566
118,2023-01-13 18:10:00,3.025,3.025,3.025,18:10:00,0.0,0.4999999999999524,-0.0011785714285713843
119,2023-01-13 18:15:00,3.025,,3.025,18:15:00,0.0,-9.849505987057862e-07,8.881784197001253e-17
120,2023-01-13 18:20:00,3.025,3.025,3.025,18:20:00,0.0,-9.849505987057862e-07,8.881784197001253e-17
121,2023-01-13 18:25:00,3.025,,3.025,18:25:00,0.0,-9.849505987057862e-07,8.881784197001253e-17
122,2023-01-13 18:30:00,3.025,3.0265,3.0265,18:30:00,-0.0015000000000000568,-16634336.809913086,8.881784197001253e-17
123,2023-01-13 18:35:00,3.0265,,3.0265,18:35:00,0.0,0.4999999999999942,-0.00030000000000001136
124,2023-01-13 18:40:00,3.025,3.025,3.025,18:40:00,0.0,0.4999999999999942,-0.00030000000000001136
125,2023-01-13 18:45:00,3.025,,3.025,18:45:00,0.0,0.4999999999999942,-0.00030000000000001136
126,2023-01-13 18:50:00,3.025,3.025,3.025,18:50:00,0.0,0.4999999999999942,-0.00030000000000001136
