ts_date,create_time,Id,Yield,price,ts_lag,twap_roll_1Min,twap_roll_10,time,diff,zcore-5,mean
2023-01-12 09:41:20,2023-01-12 09:41:20,ICAP2202207000589113,0.02985,2.985,0,2.983983695652174,2.984201472556894,09:41:20,0.0010163043478259581,-1.9999999999996887,0.00106303098450784
2023-01-12 09:41:24,2023-01-12 09:41:24,BGC22022011009426744,0.02985,2.985,4,2.9840260416666666,2.9842057256990677,09:41:24,0.0009739583333332469,-2.704644924314276,0.0010513493253373695
2023-01-12 09:41:24,2023-01-12 09:41:24,BGC22022011009426739,0.02985,2.985,0,2.9840260416666666,2.9842057256990677,09:41:24,0.0009739583333332469,-1.4772377300416673,0.001031198463268357
2023-01-12 09:41:27,2023-01-12 09:41:27,TPSHe1063029937247793153,0.02985,2.985,3,2.9840555555555555,2.9842088859416447,09:41:27,0.0009444444444444144,-1.7981513438545988,0.0010110476011993442
2023-01-12 09:41:33,2023-01-12 09:41:33,BGC22022011009426761,0.02985,2.985,6,2.984109523809524,2.984215131578947,09:41:33,0.0008904761904759972,-3.406841524389449,0.0009849939613525648
2023-01-12 09:41:36,2023-01-12 09:41:36,PATRe1063029974860066820,0.02985,2.985,3,2.984134259259259,2.984218217562254,09:41:36,0.0008657407407408613,-2.2640196534379418,0.0009598283298825727
2023-01-12 09:41:36,2023-01-12 09:41:36,ICAP2202207000589115,0.02985,2.985,0,2.984134259259259,2.984218217562254,09:41:36,0.0008657407407408613,-1.4476848432705272,0.0009297156084655533
2023-01-12 09:41:36,2023-01-12 09:41:36,PATRe1063029974885232641,0.02985,2.985,0,2.984134259259259,2.984218217562254,09:41:36,0.0008657407407408613,-0.9682247052277261,0.0009080720899470763
2023-01-12 09:41:36,2023-01-12 09:41:36,PATRe1063029974876844033,0.02985,2.985,0,2.984134259259259,2.984218217562254,09:41:36,0.0008657407407408613,-0.677203254524677,0.0008864285714285991
2023-01-12 09:41:40,2023-01-12 09:41:40,TPSHe1063029992449028097,0.02985,2.985,4,2.9841651785714283,2.9842222946544976,09:41:40,0.0008348214285716082,-3.625000000030546,0.0008706878306878885
2023-01-12 09:41:46,2023-01-12 09:41:46,TPSHe1063030018336272385,0.02985,2.985,6,2.9850000000000003,2.9842283311772317,09:41:46,-4.440892098500626e-16,-69.50000000014123,0.0008595568783070107
2023-01-12 09:41:46,2023-01-12 09:41:46,PATRe1063030020162744324,0.02985,2.985,0,2.9850000000000003,2.9842283311772317,09:41:46,-4.440892098500626e-16,-1.9987836768320995,0.0006864087301587495
2023-01-12 09:41:54,2023-01-12 09:41:54,BGC22022011009426812,0.02985,2.985,8,2.985,2.984304958677686,09:41:54,0.0,-1.2243006564865824,0.0005132605820104885
2023-01-12 09:41:54,2023-01-12 09:41:54,TPSHe1063030051160895489,0.02985,2.985,0,2.985,2.984304958677686,09:41:54,0.0,-0.8162717436431368,0.00034011243386231624
2023-01-12 09:41:54,2023-01-12 09:41:54,BGC22022011009426820,0.02985,2.985,0,2.985,2.984304958677686,09:41:54,0.0,-0.49999999999933475,0.00016696428571414402
2023-01-12 09:41:54,2023-01-12 09:41:54,BGC22022011009426807,0.02985,2.985,0,2.985,2.984304958677686,09:41:54,0.0,1.4590192984650657e-05,-1.7763568394002506e-16
2023-01-12 09:41:59,2023-01-12 09:41:59,TPSHe1063030074653192196,0.02985,2.985,5,2.985,2.984310655737705,09:41:59,0.0,7.295096492713467e-06,-8.881784197001253e-17
2023-01-12 09:42:17,2023-01-12 09:42:17,TJXT230112052024000000000055,0.02985,2.985,18,2.985,2.984384426229508,09:42:17,0.0,7.295096492713467e-06,0.0
2023-01-12 09:42:30,2023-01-12 09:42:30,PATRe1063030201151156228,0.02985,2.985,13,2.985,2.9843972712680578,09:42:30,0.0,7.295096492713467e-06,0.0
2023-01-12 09:42:49,2023-01-12 09:42:49,TPSHe1063030280908091393,0.02985,2.985,19,2.985,2.984376245847176,09:42:49,0.0,7.295096492713467e-06,0.0
2023-01-12 09:42:50,2023-01-12 09:42:50,TJXT230112052024000000000057,0.02985,2.985,1,2.985,2.9843741666666666,09:42:50,0.0,7.295096492713467e-06,0.0
2023-01-12 09:42:56,2023-01-12 09:42:56,220220_1510537484_20230112-09:42,0.02986,2.986,6,2.9850967741935484,2.9843882450331125,09:42:56,0.0009032258064518572,inf,0.0
2023-01-12 09:43:00,2023-01-12 09:43:00,TPSHe1063030327917850625,0.02985,2.985,4,2.985098360655738,2.984392269736842,09:43:00,-9.83606557380945e-05,-0.7722482435607232,0.00018064516129037144
2023-01-12 09:43:02,2023-01-12 09:43:02,BGC22022011009426864,0.02985,2.985,2,2.985095238095238,2.9843942622950816,09:43:02,-9.523809523814819e-05,-0.6867523872305117,0.00016097303014275254
2023-01-12 09:43:25,2023-01-12 09:43:25,TJXT230112052024000000000059,0.029875,2.9875,23,2.9859338235294115,2.984481727574751,09:43:25,0.0015661764705883208,3.717650317095073,0.00014192541109512292
2023-01-12 09:43:25,2023-01-12 09:43:25,TJXT230112052024000000000058,0.02985,2.985,0,2.9859338235294115,2.984481727574751,09:43:25,-0.0009338235294116259,-2.0698330283791,0.00045516070521278706
2023-01-12 09:43:32,2023-01-12 09:43:32,TJXT230112052024000000000060,0.02985,2.985,7,2.986024193548387,2.984487684729064,09:43:32,-0.001024193548387231,-1.4828355489634168,0.00026839599933046185
2023-01-12 09:43:43,2023-01-12 09:43:43,BGC22022011009426899,0.02985,2.985,11,2.985869863013699,2.9844618573797677,09:43:43,-0.0008698630136989571,-0.8094726238249966,-0.00011708787163735578
2023-01-12 09:43:53,2023-01-12 09:43:53,TJXT230112052024000000000061,0.02985,2.985,10,2.9860079365079364,2.9844609634551493,09:43:53,-0.0010079365079365132,-0.7539874028818473,-0.0002713883432295283
2023-01-12 09:43:55,2023-01-12 09:43:55,TPSHe1063030557451137025,0.02985,2.985,2,2.985976923076923,2.9844627483443706,09:43:55,-0.0009769230769229864,-0.5170191388590074,-0.0004539280257692013
2023-01-12 09:43:55,2023-01-12 09:43:55,TPSHe1063030557442748417,0.02985,2.985,0,2.985976923076923,2.9844627483443706,09:43:55,-0.0009769230769229864,-0.258330746851918,-0.0009625479352714627
2023-01-12 09:43:57,2023-01-12 09:43:57,TPSHe1063030568813506561,0.02985,2.985,2,2.9859426229508195,2.984464521452145,09:43:57,-0.0009426229508195938,0.5302011585462694,-0.0009711678447737349
2023-01-12 09:44:03,2023-01-12 09:44:03,PATRe1063030593268248578,0.02985,2.985,6,2.9859426229508195,2.98446977124183,09:44:03,-0.0009426229508195938,0.258828084830887,-0.0009548537252602074
2023-01-12 09:44:03,2023-01-12 09:44:03,TJXT230112052024000000000062,0.02985,2.985,0,2.9859426229508195,2.98446977124183,09:44:03,-0.0009426229508195938,1.0875668729280714,-0.0009694057126843347
2023-01-12 09:44:06,2023-01-12 09:44:06,BGC22022011009426927,0.02985,2.985,3,2.9858984374999995,2.984472357723577,09:44:06,-0.000898437499999627,3.446025508351669,-0.0009563430012609509
2023-01-12 09:44:32,2023-01-12 09:44:32,TPSHe1063030713894481924,0.02985,2.985,26,2.9850000000000003,2.984470636215334,09:44:32,-4.440892098500626e-16,37.72065587449264,-0.000940645885876279
2023-01-12 09:44:33,2023-01-12 09:44:33,TPSHe1063030716968906753,0.02985,2.985,1,2.9850000000000003,2.9844714983713354,09:44:33,-4.440892098500626e-16,1.9978942518952116,-0.0007452612704917705
2023-01-12 09:44:33,2023-01-12 09:44:33,TPSHe1063030718873120770,0.02985,2.985,0,2.9850000000000003,2.9844714983713354,09:44:33,-4.440892098500626e-16,1.2239741552675576,-0.0005567366803279405
2023-01-12 09:44:46,2023-01-12 09:44:46,TPSHe1063030771478081540,0.02985,2.985,13,2.9850000000000003,2.984482456140351,09:44:46,-4.440892098500626e-16,0.8161049445245375,-0.0003682120901641106
2023-01-12 09:45:00,2023-01-12 09:45:00,PATRe1063030831408246788,0.02985,2.985,14,2.9850000000000003,2.9844600665557404,09:45:00,-4.440892098500626e-16,0.4999999999999997,-0.00017968750000028067
2023-01-12 09:45:06,2023-01-12 09:45:06,TPSHe1063030859013206020,0.02985,2.985,6,2.985,2.984465403624382,09:45:06,0.0,inf,-4.440892098500626e-16
2023-01-12 09:45:12,2023-01-12 09:45:12,TPSHe1063030883117871106,0.02985,2.985,6,2.985,2.984470636215334,09:45:12,0.0,2.327789524367532e-05,-3.552713678800501e-16
2023-01-12 09:45:24,2023-01-12 09:45:24,PATRe1063030933954785284,0.02985,2.985,12,2.985,2.9844680327868853,09:45:24,0.0,1.7458421432163934e-05,-2.6645352591003756e-16
2023-01-12 09:45:31,2023-01-12 09:45:31,TJXT230112052024000000000070,0.029825,2.9825,7,2.9847941176470587,2.9844457050243114,09:45:31,-0.00229411764705878,-150313915.1959769,-1.7763568394002506e-16
2023-01-12 09:45:31,2023-01-12 09:45:31,TJXT230112052024000000000069,0.02985,2.985,0,2.9847941176470587,2.9844457050243114,09:45:31,0.00020588235294116686,0.7243589743591,-0.0004588235294118448
2023-01-12 09:45:31,2023-01-12 09:45:31,TJXT230112052024000000000068,0.02985,2.985,0,2.9847941176470587,2.9844457050243114,09:45:31,0.00020588235294116686,0.6621896713078186,-0.0004176470588235226
2023-01-12 09:45:47,2023-01-12 09:45:47,ICAP2202207000589128,0.02985,2.985,16,2.9847131147540984,2.9844597156398103,09:45:47,0.00028688524590148035,0.6886755617097016,-0.0003764705882352892
2023-01-12 09:46:00,2023-01-12 09:46:00,220220_1695088225_20230112-09:46,0.029869,2.9869,13,2.9851199999999998,2.9844729235880396,09:46:00,0.0017800000000001148,2.1158861337356303,-0.00031909353905499314
2023-01-12 09:46:03,2023-01-12 09:46:03,ICAP2202207000589131,0.029875,2.9875,3,2.985233333333333,2.9844879338842976,09:46:03,0.002266666666666861,1.701002831568945,3.690646094502981e-05
2023-01-12 09:46:03,2023-01-12 09:46:03,ICAP2202207000589130,0.029875,2.9875,0,2.985233333333333,2.9844879338842976,09:46:03,0.002266666666666861,1.4787459870741848,0.000949063323690158
2023-01-12 09:46:03,2023-01-12 09:46:03,ICAP2202207000589129,0.029875,2.9875,0,2.985233333333333,2.9844879338842976,09:46:03,0.002266666666666861,0.975909223193,0.001361220186435297
2023-01-12 09:46:03,2023-01-12 09:46:03,ICAP2202207000589132,0.029875,2.9875,0,2.985233333333333,2.9844879338842976,09:46:03,0.002266666666666861,0.6433318468319406,0.0017733770491804358
2023-01-12 09:46:04,2023-01-12 09:46:04,TJXT230112052024000000000075,0.02985,2.985,1,2.9852296875,2.9844887788778878,09:46:04,-0.00022968750000007532,-12.323737157533415,0.0021693333333335117
2023-01-12 09:46:10,2023-01-12 09:46:10,PATRe1063031126196514817,0.029875,2.9875,6,2.9854640624999997,2.9845183006535945,09:46:10,0.0020359375000000846,0.26893386188182594,0.0017673958333334738
2023-01-12 09:46:10,2023-01-12 09:46:10,PATRe1063031126171348993,0.029875,2.9875,0,2.9854640624999997,2.9845183006535945,09:46:10,0.0020359375000000846,0.3212561265039775,0.0017212500000001185
2023-01-12 09:46:14,2023-01-12 09:46:14,TPSHe1063031141713489921,0.029875,2.9875,4,2.9856403225806454,2.984537662337662,09:46:14,0.001859677419354444,0.19267138253135446,0.0016751041666667632
2023-01-12 09:46:14,2023-01-12 09:46:14,TPSHe1063031141650575361,0.029875,2.9875,0,2.9856403225806454,2.984537662337662,09:46:14,0.001859677419354444,0.2888425748065126,0.0015937063172042798
2023-01-12 09:46:14,2023-01-12 09:46:14,TPSHe1063031141700907009,0.029875,2.9875,0,2.9856403225806454,2.984537662337662,09:46:14,0.001859677419354444,0.3971939048001373,0.0015123084677417964
2023-01-12 09:46:14,2023-01-12 09:46:14,TPSHe1063031141688324097,0.029875,2.9875,0,2.9856403225806454,2.984537662337662,09:46:14,0.001859677419354444,-0.8164965809276854,0.0019301814516127004
2023-01-12 09:46:14,2023-01-12 09:46:14,TPSHe1063031141663158273,0.029875,2.9875,0,2.9856403225806454,2.984537662337662,09:46:14,0.001859677419354444,-0.49999999999996225,0.0018949294354835722
2023-01-12 09:46:21,2023-01-12 09:46:21,TJXT230112052024000000000078,0.029875,2.9875,7,2.985828985507246,2.9845709470304973,09:46:21,0.0016710144927536419,-inf,0.001859677419354444
2023-01-12 09:46:22,2023-01-12 09:46:22,TJXT230112052024000000000079,0.029875,2.9875,1,2.985852857142857,2.984575641025641,09:46:22,0.001647142857142736,-2.316326530614636,0.0018219448340342837
2023-01-12 09:46:23,2023-01-12 09:46:23,TJXT230112052024000000000080,0.029875,2.9875,1,2.985876056338028,2.98458032,09:46:23,0.0016239436619716052,-1.577622147525349,0.0017794379215919421
2023-01-12 09:46:23,2023-01-12 09:46:23,TJXT230112052024000000000081,0.029875,2.9875,0,2.985876056338028,2.98458032,09:46:23,0.0016239436619716052,-1.0311913500522023,0.0017322911701153742
2023-01-12 09:46:26,2023-01-12 09:46:26,UEDAe1063031192178421761,0.029875,2.9875,3,2.986124193548387,2.984594267515923,09:46:26,0.0013758064516129487,-3.476075832804714,0.0016851444186388065
2023-01-12 09:46:26,2023-01-12 09:46:26,UEDAe1063031192170033153,0.029875,2.9875,0,2.986124193548387,2.984594267515923,09:46:26,0.0013758064516129487,-1.973629014038614,0.0015883702250905074
2023-01-12 09:46:43,2023-01-12 09:46:43,BGC22022011009427043,0.029875,2.9875,17,2.986801388888889,2.9846496699669967,09:46:43,0.0006986111111109139,-6.612085264175538,0.0015293286168623688
2023-01-12 09:46:43,2023-01-12 09:46:43,BGC22022011009427038,0.029875,2.9875,0,2.986801388888889,2.9846496699669967,09:46:43,0.0006986111111109139,-1.8899245763231065,0.0013396222676560043
2023-01-12 09:46:46,2023-01-12 09:46:46,PATRe1063031276268711940,0.029875,2.9875,3,2.9868293333333336,2.984663711001642,09:46:46,0.0006706666666662642,-1.262940431454185,0.001154555757483866
2023-01-12 09:46:46,2023-01-12 09:46:46,PATRe1063031275660537857,0.029875,2.9875,0,2.9868293333333336,2.984663711001642,09:46:46,0.0006706666666662642,-0.8714881552516819,0.0009639003584227979
2023-01-12 09:46:50,2023-01-12 09:46:50,TPSHe1063031293312413700,0.02987,2.987,4,2.9873047619047615,2.984678955954323,09:46:50,-0.00030476190476136367,-4.07456916447506,0.000822872401433461
2023-01-12 09:46:52,2023-01-12 09:46:52,ICAP2202207000589136,0.029875,2.9875,2,2.9873107692307688,2.9846881300813006,09:46:52,0.00018923076923105242,-0.7514137219545319,0.0004867587301585985
2023-01-12 09:46:54,2023-01-12 09:46:54,TJXT230112052024000000000082,0.029875,2.9875,2,2.9873164179104474,2.984697244732577,09:46:54,0.00018358208955238098,-0.5110864445142932,0.0003848826617826262
2023-01-12 09:46:59,2023-01-12 09:46:59,TPSHe1063031329861578753,0.029875,2.9875,5,2.9873291666666666,2.984719774919614,09:46:59,0.00017083333333323125,-0.3045535675824735,0.0002818768574709196
2023-01-12 09:47:58,2023-01-12 09:47:58,220220_1829241352_20230112-09:47,0.029895,2.9895,59,2.98934375,2.985164132231405,09:47:58,0.0001562499999998579,-0.08317287058318135,0.00018191019080431302
2023-01-12 09:48:05,2023-01-12 09:48:05,PATRe1063031607610339329,0.0299,2.99,7,2.9895530303030307,2.9852194444444446,09:48:05,0.0004469696969695569,1.9140735088649556,7.902685747103177e-05
2023-01-12 09:48:05,2023-01-12 09:48:05,PATRe1063031607597756417,0.0299,2.99,0,2.9895530303030307,2.9852194444444446,09:48:05,0.0004469696969695569,1.9891888355282472,0.0002293731778172159
2023-01-12 09:48:05,2023-01-12 09:48:05,PATRe1063031607576784897,0.0299,2.99,0,2.9895530303030307,2.9852194444444446,09:48:05,0.0004469696969695569,1.2222599659712445,0.0002809209633649168
2023-01-12 09:48:06,2023-01-12 09:48:06,TPSHe1063031613652381697,0.0299,2.99,1,2.9895597014925372,2.9852272430668845,09:48:06,0.00044029850746296617,0.7680273535215195,0.00033359848484835195
2023-01-12 09:48:06,2023-01-12 09:48:06,TPSHe1063031613685936129,0.0299,2.99,0,2.9895597014925372,2.9852272430668845,09:48:06,0.00044029850746296617,0.4566118366051656,0.00038749151967429893
2023-01-12 09:48:06,2023-01-12 09:48:06,TPSHe1063031613673353217,0.0299,2.99,0,2.9895597014925372,2.9852272430668845,09:48:06,0.00044029850746296617,-1.2247448713460949,0.00044430122116692063
2023-01-12 09:48:07,2023-01-12 09:48:07,BGC22022011009427154,0.0299,2.99,1,2.9895661764705883,2.9852350162866452,09:48:07,0.00043382352941190305,-2.797701520007441,0.00044296698326560244
2023-01-12 09:48:07,2023-01-12 09:48:07,BGC22022011009427149,0.0299,2.99,0,2.9895661764705883,2.9852350162866452,09:48:07,0.00043382352941190305,-1.5668746670987002,0.0004403377497540717
2023-01-12 09:48:14,2023-01-12 09:48:14,TJXT230112052024000000000091,0.0299,2.99,7,2.989606666666667,2.985288727858293,09:48:14,0.0003933333333332456,-13.98930808580277,0.00043770851624254093
2023-01-12 09:48:14,2023-01-12 09:48:14,TJXT230112052024000000000089,0.0299,2.99,0,2.989606666666667,2.985288727858293,09:48:14,0.0003933333333332456,-1.9731430565289678,0.0004283154814165968
2023-01-12 09:48:14,2023-01-12 09:48:14,TJXT230112052024000000000088,0.0299,2.99,0,2.989606666666667,2.985288727858293,09:48:14,0.0003933333333332456,-1.2169776617697323,0.0004189224465906527
2023-01-12 09:48:15,2023-01-12 09:48:15,TJXT230112052024000000000092,0.03,3.0,1,2.9897434210526317,2.985312379421222,09:48:15,0.010256578947368311,496.42154500927103,0.0004095294117647086
2023-01-12 09:48:25,2023-01-12 09:48:25,TJXT230112052024000000000094,0.0299,2.99,10,2.9897732558139536,2.9853865506329114,09:48:25,0.0002267441860466235,-0.5448321556321629,0.0023740804953559904
2023-01-12 09:48:35,2023-01-12 09:48:35,TJXT230112052024000000000095,0.0299,2.99,10,2.989796875,2.985458411214953,09:48:35,0.0002031250000000817,-0.5374256270748203,0.002332664626682934
2023-01-12 09:49:28,2023-01-12 09:49:28,PATRe1063031955154563073,0.0299,2.99,53,2.99,2.9862468189233278,09:49:28,0.0,-0.576280065652932,0.0022946229600163013
2023-01-12 09:50:18,2023-01-12 09:50:18,UEDAe1063032163688280065,0.0299,2.99,50,2.99,2.986739206349206,09:50:18,0.0,-0.5509245257912114,0.0022159562933496526
2023-01-12 09:50:18,2023-01-12 09:50:18,PATRe1063032163665997825,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.5263236913718884,0.0021372896266830033
2023-01-12 09:50:18,2023-01-12 09:50:18,PATRe1063032163691163649,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.8144501588175439,8.597383720934104e-05
2023-01-12 09:50:18,2023-01-12 09:50:18,TJXT230112052024000000000099,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.4999999999997419,4.062500000001634e-05
2023-01-12 09:50:18,2023-01-12 09:50:18,TJXT230112052024000000000098,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:18,2023-01-12 09:50:18,PATRe1063032163678580737,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:18,2023-01-12 09:50:18,PATRe1063032163657609217,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:18,2023-01-12 09:50:18,TJXT230112052024000000000097,0.0299,2.99,0,2.99,2.986739206349206,09:50:18,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:22,2023-01-12 09:50:22,PATRe1063032184440385537,0.0299,2.99,4,2.99,2.9867597791798106,09:50:22,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:22,2023-01-12 09:50:22,ICAP2202207000589151,0.0299,2.99,0,2.99,2.9867597791798106,09:50:22,0.0,-0.4999999999997419,0.0
2023-01-12 09:50:26,2023-01-12 09:50:26,BGC22022011009427449,0.0299,2.99,4,2.9899999999999998,2.986780094043887,09:50:26,4.440892098500626e-16,inf,0.0
2023-01-12 09:50:27,2023-01-12 09:50:27,TJXT230112052024000000000100,0.0299,2.99,1,2.9899999999999998,2.9867851330203443,09:50:27,4.440892098500626e-16,4.303248527716911e-06,8.881784197001253e-17
2023-01-12 09:50:29,2023-01-12 09:50:29,ICAP2202207000589153,0.0299,2.99,2,2.99,2.986795163806552,09:50:29,0.0,-2.1516242638559652e-06,1.7763568394002506e-16
2023-01-12 09:50:34,2023-01-12 09:50:34,TPSHe1063032231590801409,0.0299,2.99,5,2.99,2.9868199690402477,09:50:34,0.0,-2.1516242638559652e-06,1.7763568394002506e-16
2023-01-12 09:50:34,2023-01-12 09:50:34,TPSHe1063032231574024193,0.0299,2.99,0,2.99,2.9868199690402477,09:50:34,0.0,-2.1516242638559652e-06,1.7763568394002506e-16
2023-01-12 09:50:35,2023-01-12 09:50:35,TPSHe1063032237777399812,0.0299,2.99,1,2.99,2.986824884080371,09:50:35,0.0,-2.1516242638559652e-06,1.7763568394002506e-16
2023-01-12 09:50:37,2023-01-12 09:50:37,PATRe1063032244666396673,0.0299,2.99,2,2.99,2.9868346687211096,09:50:37,0.0,-1.0758121319292278e-06,8.881784197001253e-17
2023-01-12 09:50:41,2023-01-12 09:50:41,PATRe1063032264056664065,0.0299,2.99,4,2.99,2.9868540581929555,09:50:41,0.0,-1.0758121319292278e-06,0.0
2023-01-12 09:50:44,2023-01-12 09:50:44,PATRe1063032275926544385,0.0299,2.99,3,2.99,2.987195008319467,09:50:44,0.0,-1.0758121319292278e-06,0.0
2023-01-12 09:51:08,2023-01-12 09:51:08,PATRe1063032375180554242,0.0299,2.99,24,2.99,2.9873027199999997,09:51:08,0.0,-1.0758121319292278e-06,0.0
2023-01-12 09:51:17,2023-01-12 09:51:17,PATRe1063032411276734468,0.0299,2.99,9,2.99,2.987465448504983,09:51:17,0.0,-1.0758121319292278e-06,0.0
2023-01-12 09:51:23,2023-01-12 09:51:23,BGC22022011009427515,0.0299,2.99,6,2.99,2.987511111111111,09:51:23,0.0,-1.0758121319292278e-06,0.0
2023-01-12 09:51:37,2023-01-12 09:51:37,BGC22022011009427535,0.0299,2.99,14,2.9900000000000007,2.9876359400998336,09:51:37,-4.440892098500626e-16,-inf,0.0
2023-01-12 09:51:41,2023-01-12 09:51:41,PATRe1063032514334978052,0.0299,2.99,4,2.99,2.98766921797005,09:51:41,0.0,1.075812131929228e-06,-8.881784197001253e-17
2023-01-12 09:51:48,2023-01-12 09:51:48,BGC22022011009427555,0.0299,2.99,7,2.99,2.98772292358804,09:51:48,0.0,1.075812131929228e-06,-8.881784197001253e-17
2023-01-12 09:52:02,2023-01-12 09:52:02,TJXT230112052024000000000102,0.0299,2.99,14,2.99,2.9878344941956883,09:52:02,0.0,1.075812131929228e-06,-8.881784197001253e-17
2023-01-12 09:52:12,2023-01-12 09:52:12,ICAP2202207000589159,0.0299,2.99,10,2.99,2.9878698205546494,09:52:12,0.0,1.075812131929228e-06,-8.881784197001253e-17
2023-01-12 09:52:13,2023-01-12 09:52:13,PATRe1063032646208090113,0.0299,2.99,1,2.99,2.9878732899022804,09:52:13,0.0,1.075812131929228e-06,-8.881784197001253e-17
2023-01-12 09:52:29,2023-01-12 09:52:29,TJXT230112052024000000000103,0.0299,2.99,16,2.99,2.9880133986928104,09:52:29,0.0,1.075812131929228e-06,0.0
2023-01-12 09:52:34,2023-01-12 09:52:34,TJXT230112052024000000000105,0.0299,2.99,5,2.9899999999999998,2.9880947019867548,09:52:34,4.440892098500626e-16,inf,0.0
2023-01-12 09:52:49,2023-01-12 09:52:49,BGC22022011009427647,0.0299,2.99,15,2.99,2.988240333333333,09:52:49,0.0,-1.0758121319292278e-06,8.881784197001253e-17
2023-01-12 09:52:49,2023-01-12 09:52:49,BGC22022011009427642,0.0299,2.99,0,2.99,2.988240333333333,09:52:49,0.0,-1.0758121319292278e-06,8.881784197001253e-17
2023-01-12 09:52:57,2023-01-12 09:52:57,220220_2131233619_20230112-09:52,0.029901,2.9901,8,2.9900115942028984,2.9882928452579036,09:52:57,8.840579710156504e-05,1070821.2105260687,8.881784197001253e-17
2023-01-12 09:52:59,2023-01-12 09:52:59,TJXT230112052024000000000106,0.0299,2.99,2,2.990011267605634,2.9882985074626864,09:52:59,-1.1267605633857869e-05,-0.8186331101386753,1.7681159420401826e-05
2023-01-12 09:52:59,2023-01-12 09:52:59,TJXT230112052024000000000108,0.029925,2.9925,0,2.990011267605634,2.9882985074626864,09:52:59,0.002488732394366089,67.30244780952755,1.542763829363025e-05
2023-01-12 09:52:59,2023-01-12 09:52:59,TJXT230112052024000000000107,0.029875,2.9875,0,2.990011267605634,2.9882985074626864,09:52:59,-0.0025112676056342487,-3.0598366724151282,0.0005131741171667592
2023-01-12 09:53:00,2023-01-12 09:53:00,TJXT230112052024000000000109,0.0299,2.99,1,2.990011111111111,2.9883233333333337,09:53:00,-1.1111111110739813e-05,-0.01392984094766759,1.092059603990947e-05
2023-01-12 09:53:07,2023-01-12 09:53:07,TJXT230112052024000000000110,0.0299,2.99,7,2.9900123076923077,2.988353719008265,09:53:07,-1.2307692307533813e-05,-0.013281184437601633,8.698373817761507e-06
2023-01-12 09:53:22,2023-01-12 09:53:22,TPSHe1063032937190174722,0.0299,2.99,15,2.9900115942028984,2.988393548387097,09:53:22,-1.15942028982019e-05,-9.47916941863394e-05,-1.1444324064058265e-05
2023-01-12 09:53:39,2023-01-12 09:53:39,TPSHe1063033009952960516,0.0299,2.99,17,2.990012307692308,2.988511532125206,09:53:39,-1.2307692307977902e-05,-0.0005047303541582711,-1.150964351692707e-05
2023-01-12 09:53:42,2023-01-12 09:53:42,ICAP2202207000589161,0.0299,2.99,3,2.9900117647058826,2.9885188524590163,09:53:42,-1.1764705882377768e-05,0.5000654320403778,-0.0005117176608517404
2023-01-12 09:53:42,2023-01-12 09:53:42,BGC22022011009427709,0.0299,2.99,0,2.9900117647058826,2.9885188524590163,09:53:42,-1.1764705882377768e-05,0.11527234172827491,-1.181708090136624e-05
2023-01-12 09:53:43,2023-01-12 09:53:43,PATRe1063033025528360961,0.0299,2.99,1,2.990011594202899,2.988585833333333,09:53:43,-1.1594202898645989e-05,1.1771888252622609,-1.194779985569383e-05
2023-01-12 09:53:43,2023-01-12 09:53:43,PATRe1063033025503195137,0.0299,2.99,0,2.990011594202899,2.988585833333333,09:53:43,-1.1594202898645989e-05,0.8030913729389947,-1.1805101973916266e-05
2023-01-12 09:54:59,2023-01-12 09:54:59,220220_117968638_20230112-09:54:,0.029915,2.9915,76,2.9915,2.989315660685155,09:54:59,0.0,44.95313951668042,-1.1805101974005083e-05
2023-01-12 09:55:53,2023-01-12 09:55:53,PATRe1063033570628497408,0.02991,2.991,54,2.9912923076923077,2.9899290429042904,09:55:53,-0.0002923076923075918,-60.56071552255415,-9.343563512409504e-06
2023-01-12 09:55:54,2023-01-12 09:55:54,220220_168300813_20230112-09:55:,0.029905,2.9905,1,2.9912862595419845,2.9899299835255353,09:55:54,-0.0007862595419845242,-6.349746515029885,-6.545216079745231e-05
2023-01-12 09:56:47,2023-01-12 09:56:47,PATRe1063033796835700737,0.0299,2.99,53,2.99050462962963,2.9901918469217974,09:56:47,-0.0005046296296296049,-0.9360755970224934,-0.0002203511280178816
2023-01-12 09:56:47,2023-01-12 09:56:47,PATRe1063033795518689281,0.02991,2.991,0,2.99050462962963,2.9901918469217974,09:56:47,0.000495370370370285,2.7151478187562073,-0.00031895821336407336
2023-01-12 09:56:51,2023-01-12 09:56:51,220220_235410142_20230112-09:56:,0.029915,2.9915,4,2.9905401785714285,2.990221797004992,09:56:51,0.0009598214285713169,2.6772380446148922,-0.00021756529871028719
