ts_date,create_time,Id,Yield,price,ts_lag,twap_roll_5Min,twap_roll_10,time,diff,zcore-10,mean,zcore2-10-15
2023-01-12 08:40:57,2023-01-12 08:40:57,TPSHe1063014711811026945,0.0299,2.99,0,2.988139534883721,2.9877894736842103,08:40:57,0.0018604651162790198,2.0,0.0003720930232555375,0.196116135138022
2023-01-12 08:40:59,2023-01-12 08:40:59,PATRe1063014720801370113,0.0299,2.99,2,2.9881518151815185,2.987796101949025,08:40:59,0.0018481848184817018,1.5131214105141464,0.0005581395348834839,0.24999999999991052
2023-01-12 08:40:59,2023-01-12 08:40:59,PATRe1063014720784592900,0.0299,2.99,0,2.9881518151815185,2.987796101949025,08:40:59,0.0018481848184817018,1.2146147169966415,0.0007429580167316541,0.301509659658387
2023-01-12 08:41:18,2023-01-12 08:41:18,UEDAe1063014803015233537,0.029875,2.9875,19,2.9881133540372673,2.9877879008746353,08:41:18,-0.0006133540372674773,-1.6610836103418531,0.0009277764985798686,0.3535506032307607
2023-01-12 08:41:18,2023-01-12 08:41:18,UEDAe1063014800993579009,0.029875,2.9875,0,2.9881133540372673,2.9877879008746353,08:41:18,-0.0006133540372674773,-1.4735774441485836,0.0008664410948531209,0.31528467359362355
2023-01-12 08:42:11,2023-01-12 08:42:11,PATRe1063015022539599876,0.0299,2.99,53,2.9885312500000003,2.9879465493910686,08:42:11,0.0014687499999999076,0.619228000868634,0.0008051056911264176,0.281361009860156
2023-01-12 08:42:23,2023-01-12 08:42:23,ICAP2202207000589015,0.0299,2.99,12,2.9885843373493977,2.9879793608521967,08:42:23,0.001415662650602556,0.44085223213534175,0.0009519806911264528,0.32749034166138485
2023-01-12 08:42:37,2023-01-12 08:42:37,PATRe1063015131931242500,0.0299,2.99,14,2.98864161849711,2.988016339869281,08:42:37,0.00135838150289036,0.2626007827898956,0.0010935469561867528,0.37521155190803407
2023-01-12 08:43:24,2023-01-12 08:43:24,PATRe1063015330284072961,0.0299,2.99,47,2.9888040712468196,2.9881311576354674,08:43:24,0.0011959287531806417,-0.03554237895281342,0.0012293851064758333,0.42572297325369035
2023-01-12 08:45:46,2023-01-12 08:45:46,TJXT230112052024000000000002,0.0299,2.99,142,2.989870218579235,2.9887252824858757,08:45:46,0.00012978142076525145,-1.125965094978172,0.0011629314701659954,0.28023695264829257
2023-01-12 08:48:13,2023-01-12 08:48:13,TPSHe1063016542838632449,0.02988,2.988,147,2.9891250000000005,2.988879765395894,08:48:13,-0.0011250000000004867,-2.267288123422606,0.0009898631006146185,0.08777957249305447
2023-01-12 08:49:47,2023-01-12 08:49:47,BGC22022011009424612,0.02988,2.988,94,2.9887415143603135,2.989127677100494,08:49:47,-0.0007415143603135554,-1.3347276440830886,0.0006913165889866679,-0.13597309225842547
2023-01-12 08:50:38,2023-01-12 08:50:38,ICAP2202207000589017,0.029875,2.9875,51,2.9885956221198158,2.989001519756839,08:50:38,-0.0010956221198159533,-1.4206416910267325,0.0004323466711071422,-0.3203408574751385
2023-01-12 08:51:01,2023-01-12 08:51:01,PATRe1063017245503942658,0.029875,2.9875,23,2.98788253968254,2.988813122923588,08:51:01,-0.00038253968254009507,-0.4955728682354761,0.00013796597727737668,-0.4854335500833414
2023-01-12 08:51:03,2023-01-12 08:51:03,TPSHe1063017254943371268,0.029875,2.9875,2,2.9878801261829655,2.9888087748344367,08:51:03,-0.0003801261829656788,-0.5223758825392791,0.00016104741275011492,-0.3429041376680904
2023-01-12 08:51:03,2023-01-12 08:51:03,TPSHe1063017254955954177,0.029875,2.9875,0,2.9878801261829655,2.9888087748344367,08:51:03,-0.0003801261829656788,-0.5529926388298589,0.00018437019818029476,-0.20049787621448592
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271810617345,0.029875,2.9875,4,2.9878753894081,2.988800164473684,08:51:07,-0.000375389408100002,-0.40081062608054674,-5.174201162638781e-07,-0.24354014973269766
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271860948993,0.029875,2.9875,0,2.9878753894081,2.988800164473684,08:51:07,-0.000375389408100002,-0.2416736048350819,-0.00017962262598651967,-0.29341392224897256
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271852560385,0.029875,2.9875,0,2.9878753894081,2.988800164473684,08:51:07,-0.000375389408100002,-0.035696843641127324,-0.00035299971708555586,-0.35753333251809327
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271827394561,0.029875,2.9875,0,2.9878753894081,2.988800164473684,08:51:07,-0.000375389408100002,0.3753804551479826,-0.0005101315332136202,-0.5568117837603468
2023-01-12 08:51:08,2023-01-12 08:51:08,PATRe1063017276948639747,0.029875,2.9875,1,2.9878742236024847,2.98879802955665,08:51:08,-0.00037422360248484665,0.6314650597823211,-0.0005606486161001456,-0.6382922411578458
2023-01-12 08:51:46,2023-01-12 08:51:46,PATRe1063017433400373250,0.029875,2.9875,38,2.9878347222222224,2.9887587579617834,08:51:46,-0.0003347222222225277,0.6543320224564915,-0.0004855709763485816,-0.45951569001704196
2023-01-12 08:52:01,2023-01-12 08:52:01,ICAP2202207000589018,0.029875,2.9875,15,2.987821333333333,2.9887293934681183,08:52:01,-0.00032133333333339564,0.5686150159462392,-0.0004448917625394788,-0.3038972218205002
2023-01-12 08:52:01,2023-01-12 08:52:01,ICAP2202207000589019,0.029875,2.9875,0,2.987821333333333,2.9887293934681183,08:52:01,-0.00032133333333339564,2.2936287802677073,-0.00036746288389122306,-0.02614191128294565
2023-01-12 08:52:09,2023-01-12 08:52:09,PATRe1063017530070691844,0.029875,2.9875,8,2.987814621409922,2.9887142857142854,08:52:09,-0.0003146214099221112,1.9794576063404188,-0.0003613422489705531,0.3092972846818541
2023-01-12 08:52:29,2023-01-12 08:52:29,PATRe1063017615735156740,0.029875,2.9875,20,2.987799007444169,2.988536303630363,08:52:29,-0.00029900744416933023,2.1127005133103354,-0.00035479177166619635,0.4924420463764129
2023-01-12 08:54:11,2023-01-12 08:54:11,UEDAe1063018044075569156,0.029875,2.9875,102,2.9876312849162012,2.9882349304482223,08:54:11,-0.0001312849162014018,7.267618024153303,-0.0003466798977865615,0.40694319657052264
2023-01-12 08:54:37,2023-01-12 08:54:37,UEDA230112061024000000000003,0.029875,2.9875,26,2.9876223958333337,2.9882065378900444,08:54:37,-0.00012239583333384374,2.8731013242881924,-0.0003222694485967015,0.3362249498204968
2023-01-12 08:54:47,2023-01-12 08:54:47,TPSHe1063018193188204548,0.029875,2.9875,10,2.9875,2.988196193265007,08:54:47,0.0,3.3385742226031674,-0.0002969700911200857,0.3313457820287033
2023-01-12 08:55:10,2023-01-12 08:55:10,ICAP2202207000589023,0.029875,2.9875,23,2.9875,2.988173512747875,08:55:10,0.0,2.1392207035927733,-0.00025943115031008547,0.34597064046464004
2023-01-12 08:55:17,2023-01-12 08:55:17,TPSHe1063018318388178948,0.029875,2.9875,7,2.9875,2.9881669004207567,08:55:17,0.0,1.6233332505338949,-0.00022189220950008526,0.3863278830249206
2023-01-12 08:55:24,2023-01-12 08:55:24,TPSHe1063018347874136068,0.029875,2.9875,7,2.9875000000000003,2.9881604166666667,08:55:24,-4.440892098500626e-16,1.3081109794571755,-0.0001844698492516006,0.4351312801755935
2023-01-12 08:55:48,2023-01-12 08:55:48,ICAP2202207000589024,0.029875,2.9875,24,2.9875,2.9877001661129565,08:55:48,0.0,1.0700821187385199,-0.00015099762702939224,0.4674310431383928
2023-01-12 08:57:25,2023-01-12 08:57:25,ICAP2202207000589025,0.029875,2.9875,97,2.9875,2.9876723891273245,08:57:25,0.0,0.8796887185260571,-0.00011886429369605267,0.5016485968205987
2023-01-12 08:57:42,2023-01-12 08:57:42,TJXT230112052024000000000005,0.029875,2.9875,17,2.9875,2.9876682960893852,08:57:42,0.0,0.7193047440047777,-8.67309603627131e-05,0.5479437501716207
2023-01-12 08:57:43,2023-01-12 08:57:43,TJXT230112052024000000000006,0.0299,2.99,1,2.9875079617834395,2.987671548117155,08:57:43,0.0024920382165607435,26.691963378477325,-5.526881937050199e-05,0.6057674196556616
2023-01-12 08:58:43,2023-01-12 08:58:43,TJXT230112052024000000000007,0.029875,2.9875,60,2.987506684491979,2.9875785714285716,08:58:43,-6.684491979047635e-06,-0.3042274508038371,0.00022383574670250538,0.26991239731377564
2023-01-12 09:00:09,2023-01-12 09:00:09,TJXT230112052024000000000010,0.029875,2.9875,86,2.9875077639751555,2.9875040192926043,09:00:09,-7.763975155672398e-06,-0.3242071105776142,0.0002362957891247408,0.2587103875782127
2023-01-12 09:03:06,2023-01-12 09:03:06,UEDAe1063020287554252801,0.029875,2.9875,177,2.9875000000000007,2.9875039246467816,09:03:06,-8.881784197001252e-16,-0.33118494405779286,0.00024775897494255794,0.24729642037041566
2023-01-12 09:12:14,2023-01-12 09:12:14,PATRe1063022584769048580,0.02985,2.985,548,2.985,2.9856103448275864,09:12:14,0.0,-0.3311849440564739,0.00024775897494246915,0.21737670024895753
2023-01-12 09:12:41,2023-01-12 09:12:41,TPSHe1063022697900060673,0.02985,2.985,27,2.985,2.9855884308510636,09:12:41,0.0,-0.3311849440564739,0.00024775897494246915,0.18751587367994207
2023-01-12 09:12:41,2023-01-12 09:12:41,TPSHe1063022697916837889,0.02985,2.985,0,2.985,2.9855884308510636,09:12:41,0.0,-0.3311849440564739,0.00024775897494246915,0.15847578041859836
2023-01-12 09:12:57,2023-01-12 09:12:57,220220_1762176973_20230112-09:12,0.029925,2.9925,16,2.985203045685279,2.985732421875,09:12:57,0.007296954314721216,9.422816528805523,0.00024775897494251354,0.1452411608657918
2023-01-12 09:13:13,2023-01-12 09:13:13,PATRe1063022834447577089,0.02985,2.985,16,2.9851976935749587,2.985197693574959,09:13:13,-0.00019769357495880158,-0.5260593639482183,0.000977454406414635,0.1731924772120877
2023-01-12 09:15:17,2023-01-12 09:15:17,UEDAe1063023352286048257,0.02985,2.985,124,2.98516415868673,2.9851641586867306,09:15:17,-0.00016415868673025358,-0.5000891989058084,0.0009576850489187549,0.1692214599827416
2023-01-12 09:15:36,2023-01-12 09:15:36,TJXT230112052024000000000019,0.02985,2.985,19,2.98516,2.9851600000000005,09:15:36,-0.00016000000000016001,-0.4892739355495213,0.0009412691802457296,0.16595626377636777
2023-01-12 09:16:00,2023-01-12 09:16:00,TJXT230112052024000000000020,0.02985,2.985,24,2.9851550387596895,2.9851550387596903,09:16:00,-0.00015503875968958525,-0.3763518389539762,0.0006760653585896392,0.03125760785561178
2023-01-12 09:17:26,2023-01-12 09:17:26,TJXT230112052024000000000021,0.02985,2.985,86,2.985384615384615,2.985139534883721,09:17:26,-0.0003846153846152056,-0.4725176977504561,0.0006612299318185854,0.028825486923199688
2023-01-12 09:18:29,2023-01-12 09:18:29,UEDA230112061024000000000004,0.02985,2.985,63,2.9849999999999994,2.9851300108342365,09:18:29,4.440892098500626e-16,-0.27992046139211596,0.0006235447908726321,0.022356153970388315
2023-01-12 09:18:38,2023-01-12 09:18:38,TPSHe1063024198433288193,0.02985,2.985,9,2.9849999999999994,2.985128755364807,09:18:38,4.440892098500626e-16,-0.27992046139218046,0.0006235447908727654,0.022356153970442716
2023-01-12 09:18:41,2023-01-12 09:18:41,ICAP2202207000589047,0.02985,2.985,3,2.985,2.9851283422459898,09:18:41,0.0,-0.2799204613924013,0.0006235447908728098,0.022356153970450605
2023-01-12 09:18:44,2023-01-12 09:18:44,TJXT230112052024000000000024,0.02985,2.985,3,2.9849999999999994,2.985127931769723,09:18:44,4.440892098500626e-16,-0.27992046139220195,0.0006235447908728098,0.11332263227597351
2023-01-12 09:18:47,2023-01-12 09:18:47,PATRe1063024233071800324,0.02985,2.985,3,2.985,2.9851275239107333,09:18:47,0.0,-0.27992046139242277,0.0006235447908728541,0.11308699487056212
2023-01-12 09:18:52,2023-01-12 09:18:52,BGC22022011009425537,0.02985,2.985,5,2.9849999999999994,2.985126849894292,09:18:52,4.440892098500626e-16,0.8640784574876565,-0.00010615064059926738,-0.2832417010171398
2023-01-12 09:18:52,2023-01-12 09:18:52,TJXT230112052024000000000025,0.02985,2.985,0,2.9849999999999994,2.985126849894292,09:18:52,4.440892098500626e-16,0.7055429132527524,-8.638128310334281e-05,-0.27251153557765184
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000026,0.02985,2.985,1,2.9849999999999994,2.9851267159450896,09:18:53,4.440892098500626e-16,0.5739220850027883,-6.996541443027304e-05,-0.26360153500065964
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000027,0.02985,2.985,0,2.9849999999999994,2.9851267159450896,09:18:53,4.440892098500626e-16,0.4515288463381198,-5.396541443021263e-05,-0.2549172544382623
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000028,0.029875,2.9875,0,2.9849999999999994,2.9851267159450896,09:18:53,0.002500000000000391,21.99999999999191,-3.84615384612097e-05,-0.2465022538933301
2023-01-12 09:18:54,2023-01-12 09:18:54,TJXT230112052024000000000029,0.029875,2.9875,1,2.985007331378299,2.985129219409283,09:18:54,0.002492668621700833,2.990224828933926,0.00025000000000034993,0.23636729061191583
2023-01-12 09:20:00,2023-01-12 09:20:00,TPSHe1063024541015650308,0.02985,2.985,66,2.985006142506142,2.985120808678501,09:20:00,-6.142506141948445e-06,-0.5061508438477351,0.0004992668621703888,0.25526724226290987
2023-01-12 09:20:38,2023-01-12 09:20:38,BGC22022011009425588,0.02985,2.985,38,2.985008278145695,2.9851164448669203,09:20:38,-8.27814569515084e-06,-0.5075175248812871,0.0004986526115561496,0.24378547010997964
2023-01-12 09:20:41,2023-01-12 09:20:41,TPSHe1063024712998891521,0.02985,2.985,3,2.9850081967213113,2.985116113744076,09:20:41,-8.196721311470867e-06,-0.5063961918142317,0.0004978247969866345,0.23241228322555912
2023-01-12 09:20:41,2023-01-12 09:20:41,TPSHe1063024712986308612,0.02985,2.985,0,2.9850081967213113,2.985116113744076,09:20:41,-8.196721311470867e-06,-0.505367902961456,0.0004970051248554431,0.22130129460378717
2023-01-12 09:20:46,2023-01-12 09:20:46,220220_118015573_20230112-09:20:,0.02985,2.985,5,2.9850080645161285,2.985115566037736,09:20:46,-8.064516128669652e-06,-0.5042086896355937,0.0004961854527242959,0.19471909166345264
2023-01-12 09:24:17,2023-01-12 09:24:17,220220_369677678_20230112-09:24:,0.02984,2.984,211,2.984346749226006,2.9846859939759036,09:24:17,-0.00034674922600608227,-0.8417201348268063,0.0004953790011113845,0.1943541674750633
2023-01-12 09:24:33,2023-01-12 09:24:33,TJXT230112052024000000000032,0.02985,2.985,16,2.9843775811209436,2.9846933823529413,09:24:33,0.0006224188790562302,0.15810795532364197,0.0004607040785107319,0.17796732528867418
2023-01-12 09:27:34,2023-01-12 09:27:34,220220_571006368_20230112-09:27:,0.03003,3.003,181,2.992468137254902,2.9900156250000003,09:27:34,0.01053186274509832,9.89256312682206,0.0005229459664163105,0.20219897726510302
2023-01-12 09:28:50,2023-01-12 09:28:50,TPSHe1063026762168053761,0.02984,2.984,76,2.991138429752066,2.9899311774461026,09:28:50,-0.0071384297520658,-2.768976795213693,0.0015761322409260981,0.1964066003892468
2023-01-12 09:28:53,2023-01-12 09:28:53,TPSHe1063026775912787972,0.02984,2.984,3,2.991094455852156,2.9899508333333333,09:28:53,-0.007094455852155956,-1.8981343572966487,0.000612289265719479,0.011121837148471859
2023-01-12 09:31:49,2023-01-12 09:31:49,220220_822666623_20230112-09:31:,0.02984,2.984,176,2.9918876146788986,2.9892111613876318,09:31:49,-0.007887614678898647,-1.6397131227912447,-0.0003464231816662,-0.11574923087083458
2023-01-12 09:32:07,2023-01-12 09:32:07,TJXT230112052024000000000035,0.029825,2.9825,18,2.9915154185022024,2.9890337738619674,09:32:07,-0.009015418502202444,-1.5394792515938371,-0.0011345703989418699,-0.16311491083992616
2023-01-12 09:32:42,2023-01-12 09:32:42,BGC22022011009426110,0.02985,2.985,35,2.9840259740259736,2.988836592178771,09:32:42,0.0009740259740262935,0.5363645497303846,-0.002035284434592599,-0.208289142411559
2023-01-12 09:32:44,2023-01-12 09:32:44,BGC22022011009426121,0.02985,2.985,2,2.9840322580645156,2.988825905292479,09:32:44,0.0009677419354843231,0.513794573280145,-0.0019370621650588228,-0.2006090394089079
2023-01-12 09:32:44,2023-01-12 09:32:44,BGC22022011009426126,0.02985,2.985,0,2.9840322580645156,2.988825905292479,09:32:44,0.0009677419354843231,0.49298080443038655,-0.0018394682993792433,-0.16151698816511154
2023-01-12 09:32:45,2023-01-12 09:32:45,BGC22022011009426137,0.02985,2.985,1,2.984035369774919,2.988820584144645,09:32:45,0.0009646302250807537,0.4720832787785218,-0.001741887654217944,-0.1216426798785773
2023-01-12 09:32:47,2023-01-12 09:32:47,TPSHe1063027758726295553,0.02985,2.985,2,2.9840415335463253,2.988809986130374,09:32:47,0.000958466453674589,0.4446265874240953,-0.0016107497091092603,-0.10717162799524821
2023-01-12 09:32:47,2023-01-12 09:32:47,TPSHe1063027758717906945,0.02985,2.985,0,2.9840415335463253,2.988809986130374,09:32:47,0.000958466453674589,0.437761708655752,-0.0015771449516474244,-0.11314057119724422
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027758448537601,0.02985,2.985,0,2.9840415335463253,2.988809986130374,09:32:47,0.000958466453674589,0.8096166064852794,-0.0025344845807897974,-0.32490940474485785
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027757265743873,0.02985,2.985,0,2.9840415335463253,2.988809986130374,09:32:47,0.000958466453674589,0.6496741543927874,-0.0017247949602157587,-0.16945009657516036
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027757248966660,0.02985,2.985,0,2.9840415335463253,2.988809986130374,09:32:47,0.000958466453674589,0.4975485144335936,-0.0009195027296327041,-0.016108070902894487
2023-01-12 09:32:50,2023-01-12 09:32:50,PATRe1063027768706494465,0.02985,2.985,3,2.9840506329113916,2.988794198895028,09:32:50,0.0009493670886082661,0.32879826079145963,-3.489461637538049e-05,0.1477008890326375
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770130608129,0.02985,2.985,0,2.9840506329113916,2.988794198895028,09:32:50,0.0009493670886082661,-1.8464430670888465,0.0009615839427056904,0.34731260305098394
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770155773953,0.02985,2.985,0,2.9840506329113916,2.988794198895028,09:32:50,0.0009493670886082661,-1.5999982374435613,0.0009591180541638877,0.5994472056793473
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770159968257,0.02985,2.985,0,2.9840506329113916,2.988794198895028,09:32:50,0.0009493670886082661,-1.3219302581078636,0.000957280569476282,0.4969679915182111
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770147385345,0.02985,2.985,0,2.9840506329113916,2.988794198895028,09:32:50,0.0009493670886082661,-1.15283821399014,0.0009554430847886763,0.3903850078730776
2023-01-12 09:32:51,2023-01-12 09:32:51,ICAP2202207000589081,0.02985,2.985,1,2.9840536277602516,2.9887889655172413,09:32:51,0.0009463722397482499,-1.6582544692254921,0.0009539167711414276,0.26558117720803726
2023-01-12 09:32:51,2023-01-12 09:32:51,ICAP2202207000589080,0.02985,2.985,0,2.9840536277602516,2.9887889655172413,09:32:51,0.0009463722397482499,-1.3250310817996893,0.0009527073497487936,-0.5660989042984275
2023-01-12 09:32:52,2023-01-12 09:32:52,TJXT230112052024000000000036,0.02985,2.985,1,2.9840566037735843,2.9887837465564737,09:32:52,0.0009433962264155937,-1.723654040546472,0.0009514979283561598,-0.549984237068804
2023-01-12 09:32:52,2023-01-12 09:32:52,TJXT230112052024000000000037,0.02985,2.985,0,2.9840566037735843,2.9887837465564737,09:32:52,0.0009433962264155937,-1.4212708775210665,0.0009499909056302602,-0.549758122586965
2023-01-12 09:33:18,2023-01-12 09:33:18,TJXT230112052024000000000038,0.02985,2.985,26,2.9841279069767435,2.988652925531915,09:33:18,0.000872093023256415,-18.849674030916034,0.0009484838829043607,-0.5843642966712664
2023-01-12 09:33:23,2023-01-12 09:33:23,TJXT230112052024000000000039,0.02985,2.985,5,2.9841404011461314,2.9886287978863932,09:33:23,0.0008595988538684374,-3.5347242267306966,0.0009398465398625433,-0.3026180276970509
2023-01-12 09:33:23,2023-01-12 09:33:23,TJXT230112052024000000000040,0.029875,2.9875,0,2.9841404011461314,2.9886287978863932,09:33:23,0.003359598853868384,74.25768171582818,0.0009308697163885604,-0.2921083890183125
2023-01-12 09:33:35,2023-01-12 09:33:35,TJXT230112052024000000000044,0.02985,2.985,12,2.9841689750692515,2.9885721716514952,09:33:35,0.0008310249307483808,-0.46697927755380136,0.0011718928929145723,0.11965081962519605
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000043,0.029875,2.9875,5,2.9842144808743165,2.988565245478036,09:33:40,0.0032855191256833116,2.8941460727289656,0.0011600586771285837,0.11360265355983916
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000042,0.029875,2.9875,0,2.9842144808743165,2.988565245478036,09:33:40,0.0032855191256833116,1.959555504372979,0.0013936738808360883,0.18088365973804918
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000041,0.02985,2.985,0,2.9842144808743165,2.988565245478036,09:33:40,0.0007855191256833649,-0.7634565058406749,0.0016272890845435927,0.23655003583706793
2023-01-12 09:33:44,2023-01-12 09:33:44,BGC22022011009426177,0.02985,2.985,4,2.984222972972973,2.9885469151670954,09:33:44,0.0007770270270270885,-0.7491396330036602,0.0016112037731371043,0.22969808431246078
2023-01-12 09:33:44,2023-01-12 09:33:44,BGC22022011009426172,0.02985,2.985,0,2.984222972972973,2.9885469151670954,09:33:44,0.0007770270270270885,-0.7266142420325175,0.0015942692518649882,0.22259532511344113
2023-01-12 09:33:47,2023-01-12 09:33:47,TPSHe1063028008551624705,0.02985,2.985,3,2.984229222520107,2.988533290653009,09:33:47,0.00077077747989307,-0.7106281474013618,0.0015776323319261377,0.21592767410936045
2023-01-12 09:33:47,2023-01-12 09:33:47,TPSHe1063028008534847489,0.02985,2.985,0,2.984229222520107,2.988533290653009,09:33:47,0.00077077747989307,-0.6888890739337644,0.0015603704572738851,0.20911343222400394
2023-01-12 09:33:50,2023-01-12 09:33:50,ICAP2202207000589084,0.02985,2.985,3,2.9842949999999995,2.988519770408163,09:33:50,0.0007050000000003998,-0.7332994588538587,0.0015502389029375507,0.20965546189412754
2023-01-12 09:33:50,2023-01-12 09:33:50,ICAP2202207000589085,0.02985,2.985,0,2.9842949999999995,2.988519770408163,09:33:50,0.0007050000000003998,-0.7136022100381509,0.0015347790175507469,0.20854232111839502
2023-01-12 09:33:51,2023-01-12 09:33:51,PATRe1063028026823962625,0.02985,2.985,1,2.9842973421926904,2.988515286624204,09:33:51,0.0007026578073094925,-0.561767406333726,0.0012693191321639485,-0.042021099930408985
2023-01-12 09:34:19,2023-01-12 09:34:19,ICAP2202207000589088,0.02985,2.985,28,2.984360429447852,2.9899343853820595,09:34:19,0.0006395705521478057,-0.6077920740537615,0.0012564824198200597,-0.03851980064311692
2023-01-12 09:34:19,2023-01-12 09:34:19,BGC22022011009426230,0.02985,2.985,0,2.984360429447852,2.9899343853820595,09:34:19,0.0006395705521478057,-0.46001157287398936,0.000991887562466509,-0.2778412537769436
2023-01-12 09:34:55,2023-01-12 09:34:55,TJXT230112052024000000000045,0.02985,2.985,36,2.9844240331491707,2.9897757234726687,09:34:55,0.0005759668508291682,-2.8047202475429582,0.0007272927051129585,-0.518258632694969
2023-01-12 09:34:59,2023-01-12 09:34:59,TJXT230112052024000000000046,0.02985,2.985,4,2.9844303278688518,2.9897452076677316,09:34:59,0.0005696721311481134,-2.0549828817662066,0.0007063374776275389,-0.5153568186694878
2023-01-12 09:35:14,2023-01-12 09:35:14,TJXT230112052024000000000047,0.02985,2.985,15,2.9844527559055116,2.9896341653666143,09:35:14,0.0005472440944882528,-1.8896641530023126,0.0006856019880396413,-0.4202969972479129
2023-01-12 09:35:58,2023-01-12 09:35:58,ICAP2202207000589094,0.02985,2.985,44,2.9845094117647055,2.989336496350365,09:35:58,0.0004905882352943536,-2.237560401487036,0.0006626236947857578,-0.4212556100058776
2023-01-12 09:35:58,2023-01-12 09:35:58,ICAP2202207000589093,0.02985,2.985,0,2.9845094117647055,2.989336496350365,09:35:58,0.0004905882352943536,-1.7317258869897278,0.0006346047703258862,-0.3267437206652605
2023-01-12 09:36:37,2023-01-12 09:36:37,BGC22022011009426398,0.02985,2.985,39,2.9845506465517238,2.989102900552486,09:36:37,0.0004493534482761241,-1.9729881891948504,0.0006065858458660145,-0.5482274699231301
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426472,0.02985,2.985,39,2.9850404530744337,2.9888931847968543,09:37:16,-4.0453074433788316e-05,-7.323628761862497,0.0005810211906935869,-0.5408392770792791
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426483,0.02985,2.985,0,2.9850404530744337,2.9888931847968543,09:37:16,-4.0453074433788316e-05,-2.779120500839192,0.0005064758832501681,-0.40428454304849354
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426467,0.02985,2.985,0,2.9850404530744337,2.9888931847968543,09:37:16,-4.0453074433788316e-05,-1.9412637540189457,0.00043216479507584004,-0.40749092459299546
2023-01-12 09:37:27,2023-01-12 09:37:27,TPSHe1063028933341130753,0.02985,2.985,11,2.9850390624999994,2.9888378552971573,09:37:27,-3.9062499999520384e-05,-1.4956539138518976,0.00036416243241768067,-0.414964911179236
2023-01-12 09:37:29,2023-01-12 09:37:29,ICAP2202207000589099,0.02985,2.985,2,2.985038819875776,2.988827963917526,09:37:29,-3.8819875776141544e-05,-1.20963783504849,0.000296299127202948,-0.4395680401008286
2023-01-12 09:37:29,2023-01-12 09:37:29,ICAP2202207000589100,0.02985,2.985,0,2.985038819875776,2.988827963917526,09:37:29,-3.8819875776141544e-05,-0.9901188694728923,0.00023482045454241706,-0.4629585236254624
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947687600129,0.02985,2.985,2,2.9850385802469135,2.9888181233933158,09:37:31,-3.858024691361095e-05,-0.8094410716314466,0.00017397125384999157,-0.49601960259827094
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947670822913,0.02985,2.985,0,2.9850385802469135,2.9888181233933158,09:37:31,-3.858024691361095e-05,-0.6500208371651114,0.00011538881970980519,-0.5355881584520187
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947654045697,0.02985,2.985,0,2.9850385802469135,2.9888181233933158,09:37:31,-3.858024691361095e-05,-0.4954528747737345,6.247197148900874e-05,-0.575682886511819
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972855668740,0.02985,2.985,6,2.9850378787878786,2.9845232172470975,09:37:37,-3.787878787875343e-05,-0.32355677456159326,9.555123268212284e-06,-0.6346725601057199
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972880834561,0.02985,2.985,0,2.9850378787878786,2.9845232172470975,09:37:37,-3.787878787875343e-05,1.4500219928204359,-3.916810034727547e-05,-0.7038226056403164
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972872445953,0.02985,2.985,0,2.9850378787878786,2.9845232172470975,09:37:37,-3.787878787875343e-05,1.2114966230120372,-3.891067169177198e-05,-0.6006824650976482
2023-01-12 09:37:46,2023-01-12 09:37:46,220220_1191768058_20230112-09:37,0.029841,2.9841,9,2.9850146179401986,2.984516993464052,09:37:46,-0.0009146179401984256,-1205.764262216345,-3.865324303626849e-05,-0.4980999749369214
