ts_date,Id,create_time,Yield,price,ts_lag,twap_roll_5Min,twap_roll_10,time,diff,zcore-10,mean,zcore-no-shift-10,mean2-no-shift-,zcore2-10-15
2023-01-13 10:08:03,PATRe1063399017865572353,2023-01-13 10:08:03,0.030125,3.0125,0,3.011758132530121,3.010941225165563,10:08:03,1.0002463237209742,-1.3647114962556361,1.000248048940012,-1.1663120739251853,1.000247672204042,0.3861490525360156
2023-01-13 10:08:07,BGC22022011009449231,2023-01-13 10:08:07,0.030125,3.0125,4,3.0117669642857146,3.010951480263158,10:08:07,1.0002433905819998,-3.703203698154464,1.000247672204042,-2.4711592982110853,1.0002470021541747,0.2621647907532716
2023-01-13 10:08:08,PATRe1063399042066706433,2023-01-13 10:08:08,0.030125,3.0125,1,3.011769139465876,3.0109540229885057,10:08:08,1.000242668179492,-2.965451420254768,1.0002470021541747,-2.024394259988867,1.000246411932899,-0.5469171200281896
2023-01-13 10:08:09,ICAP2202207000590194,2023-01-13 10:08:09,0.030125,3.0125,1,3.0117713017751484,3.010956557377049,10:08:09,1.0002419500525894,-2.41271363402839,1.000246411932899,-1.789944744094526,1.0002457498989332,-0.5064404004123035
2023-01-13 10:08:13,TPSHe1063399062868496385,2023-01-13 10:08:13,0.030125,3.0125,4,3.011779824561404,3.0109666123778505,10:08:13,1.0002391195507465,-3.1232728417250275,1.0002457498989332,-2.1167028435486173,1.000244804814783,-0.49629351687260204
2023-01-13 10:08:14,ICAP2202207000590196,2023-01-13 10:08:14,0.030125,3.0125,1,3.011781924198251,3.010969105691057,10:08:14,1.0002384222429852,-2.376320217822629,1.000244804814783,-1.7424973494188192,1.0002439402305552,-0.47948448588613735
2023-01-13 10:08:14,BGC22022011009449250,2023-01-13 10:08:14,0.030125,3.0125,0,3.011781924198251,3.010969105691057,10:08:14,1.0002384222429852,-1.7424973494188192,1.0002439402305552,-1.3814321888765477,1.0002430756463274,-0.45038646048931047
2023-01-13 10:08:15,ICAP2202207000590197,2023-01-13 10:08:15,0.030125,3.0125,1,3.0117840116279075,3.0109715909090906,10:08:15,1.0002377289903022,-1.5872345878830725,1.0002430756463274,-1.287902725178699,1.0002421417368312,-0.4512665958412595
2023-01-13 10:08:15,ICAP2202207000590200,2023-01-13 10:08:15,0.030125,3.0125,0,3.0117840116279075,3.0109715909090906,10:08:15,1.0002377289903022,-1.287902725178699,1.0002421417368312,-1.0793792202902455,1.0002412078273353,-0.4789803275658168
2023-01-13 10:08:15,ICAP2202207000590198,2023-01-13 10:08:15,0.030125,3.0125,0,3.0117840116279075,3.0109715909090906,10:08:15,1.0002377289903022,-1.0793792202902455,1.0002412078273353,-0.9123870765374589,1.000240348354268,-0.5219476610833452
2023-01-13 10:08:19,BGC22022011009449269,2023-01-13 10:08:19,0.030125,3.0125,4,3.0117922413793106,3.010981451612903,10:08:19,1.0002349958310424,-1.8644117739037733,1.000240348354268,-1.6874543717189343,1.0002392155652748,-0.5633006447364016
2023-01-13 10:08:19,BGC22022011009449274,2023-01-13 10:08:19,0.030125,3.0125,0,3.0117922413793106,3.010981451612903,10:08:19,1.0002349958310424,-1.6874543717189343,1.0002392155652748,-1.430199405213205,1.000238376090179,-0.6126367026172601
2023-01-13 10:08:19,BGC22022011009449264,2023-01-13 10:08:19,0.030125,3.0125,0,3.0117922413793106,3.010981451612903,10:08:19,1.0002349958310424,-1.430199405213205,1.000238376090179,-1.2604290630457045,1.000237608855334,-0.61239458693662
2023-01-13 10:08:20,BGC22022011009449290,2023-01-13 10:08:20,0.030125,3.0125,1,3.0117942693409745,3.0109838969404183,10:08:20,1.0002343223327734,-1.5853004371082315,1.000237608855334,-1.4790572350029985,1.0002368460833524,-0.6180166980272599
2023-01-13 10:08:20,BGC22022011009449285,2023-01-13 10:08:20,0.030125,3.0125,0,3.0117942693409745,3.0109838969404183,10:08:20,1.0002343223327734,-1.4790572350029985,1.0002368460833524,-1.2212193848998596,1.000236366361555,-0.6296881903439725
2023-01-13 10:08:20,PATRe1063399089814663169,2023-01-13 10:08:20,0.030125,3.0125,0,3.0117942693409745,3.0109838969404183,10:08:20,1.0002343223327734,-1.2212193848998596,1.000236366361555,-1.0078740634549546,1.0002359563705339,-0.5949415521760394
2023-01-13 10:08:32,TPSHe1063399141146791937,2023-01-13 10:08:32,0.030125,3.0125,12,3.0121514754098366,3.011012638230648,10:08:32,1.000115706196388,-74.1702759766498,1.0002359563705339,-2.99774134577743,1.000223684765874,-0.5740375718164917
2023-01-13 10:08:35,PATRe1063399156344713217,2023-01-13 10:08:35,0.030125,3.0125,3,3.012154870129871,3.01101965408805,10:08:35,1.0001145790588497,-3.029033358782383,1.000223684765874,-2.0110422249050566,1.0002113697727288,-0.17998647362531361
2023-01-13 10:08:35,PATRe1063399156365684737,2023-01-13 10:08:35,0.030125,3.0125,0,3.012154870129871,3.01101965408805,10:08:35,1.0001145790588497,-2.0110422249050566,1.0002113697727288,-1.5341063262416224,1.0001990547795836,-0.22335073806459743
2023-01-13 10:08:35,PATRe1063399156302770177,2023-01-13 10:08:35,0.030125,3.0125,0,3.012154870129871,3.01101965408805,10:08:35,1.0001145790588497,-1.5341063262416224,1.0001990547795836,-1.2295170439514962,1.0001867397864384,-0.2689755045425561
2023-01-13 10:08:40,TPSHe1063399177616265217,2023-01-13 10:08:40,0.030125,3.0125,5,3.012160383386582,3.01103120124805,10:08:40,1.0001127485160788,-1.2607069115115657,1.0001867397864384,-1.0280562572565013,1.000174515054942,-0.318406058515063
2023-01-13 10:08:46,TJXT230113052024000000000092,2023-01-13 10:08:46,0.030125,3.0125,6,3.012166771159875,3.0110448222565687,10:08:46,1.0001106276197307,-1.063356936261507,1.000174515054942,-0.869996402412419,1.000162078233811,-0.36535021260620165
2023-01-13 10:08:56,220220_1393037846_20230113-10:08,2023-01-13 10:08:56,0.030132,3.0132,10,3.0121700996677747,3.0110776255707763,10:08:56,1.0003419130720204,3.0408900859066934,1.000162078233811,2.1682424517876977,1.0001727699579086,-0.41609098665374844
2023-01-13 10:09:10,ICAP2202207000590203,2023-01-13 10:09:10,0.030125,3.0125,14,3.0121693069306934,3.011240432612313,10:09:10,1.0001097856845385,-0.8073942355461381,1.0001727699579086,-0.6551821095323025,1.0001603162930852,-0.3000377082111471
2023-01-13 10:09:44,BGC22022011009449391,2023-01-13 10:09:44,0.030125,3.0125,34,3.0121682119205304,3.011372727272727,10:09:44,1.0001101492533375,-0.6504680603731248,1.0001603162930852,-0.5091104780892562,1.0001478989851418,-0.346478561318481
2023-01-13 10:09:59,220220_1460147173_20230113-10:09,2023-01-13 10:09:59,0.030129,3.0129,15,3.0122028391167195,3.0114438333333333,10:09:59,1.000231445530237,1.126747647816188,1.0001478989851418,1.1356975316874962,1.000147611304888,-0.39603801863777505
2023-01-13 10:10:17,BGC22022011009449435,2023-01-13 10:10:17,0.030125,3.0125,18,3.0121941558441563,3.0114745954692554,10:10:17,1.000101535339364,-0.6241885112873394,1.000147611304888,-0.599056677911294,1.0001461942191856,-0.3977329024951804
2023-01-13 10:10:18,BGC22022011009449446,2023-01-13 10:10:18,0.030125,3.0125,1,3.0121860000000003,3.011476252019386,10:10:18,1.0001042432306637,-0.5627328746142186,1.0001461942191856,-0.545203373099586,1.0001451606363672,-0.29321448052916305
2023-01-13 10:10:21,PATRe1063399600169185281,2023-01-13 10:10:21,0.030125,3.0125,3,3.0121870431893694,3.0115355000000004,10:10:21,1.0001038968716562,-0.5498184286225904,1.0001451606363672,-0.5320261372664153,1.0001440924176477,-0.19043896890702625
2023-01-13 10:10:22,PATRe1063399603528822785,2023-01-13 10:10:22,0.030125,3.0125,1,3.0121880794701994,3.0115371048252912,10:10:22,1.0001035528066546,-0.5365801635709505,1.0001440924176477,-0.518544030310033,1.000142989792428,-0.0875305725895844
2023-01-13 10:10:24,ICAP2202207000590207,2023-01-13 10:10:24,0.030125,3.0125,2,3.0121860000000003,3.011540298507463,10:10:24,1.0001042432306637,-0.5094658707786399,1.000142989792428,-0.4958049285271025,1.0001421392638867,0.020774088914816788
2023-01-13 10:10:24,PATRe1063399612554964996,2023-01-13 10:10:24,0.030125,3.0125,0,3.0121860000000003,3.011540298507463,10:10:24,1.0001042432306637,-0.4958049285271025,1.0001421392638867,-0.48563062475150254,1.0001415008249799,0.14481515730341699
2023-01-13 10:10:27,TPSHe1063399622749360129,2023-01-13 10:10:27,0.030125,3.0125,3,3.0121891089108916,3.0115450495049507,10:10:27,1.0001032110129437,-0.4990849699776712,1.0001415008249799,-0.3791641228768831,1.0001176306190722,0.1461692574323923
2023-01-13 10:10:30,TPSHe1063399637223903233,2023-01-13 10:10:30,0.030125,3.0125,3,3.0121921568627457,3.0115497536945814,10:10:30,1.0001021990368553,-0.4057740748092386,1.0001176306190722,-0.3835662564664632,1.000116871954304,-0.21388306453205694
2023-01-13 10:10:31,TPSHe1063399642517114881,2023-01-13 10:10:31,0.030125,3.0125,1,3.012193159609121,3.01155131147541,10:10:31,1.000101866107059,-0.3922694087898368,1.000116871954304,-0.3684433675315107,1.000116043639676,-0.21189322680106956
2023-01-13 10:10:31,TPSHe1063399642538086401,2023-01-13 10:10:31,0.030125,3.0125,0,3.012193159609121,3.01155131147541,10:10:31,1.000101866107059,-0.3684433675315107,1.000116043639676,-1.1588302869892169,1.0001030856973583,-0.21066007147024274
2023-01-13 10:10:34,ICAP2202207000590208,2023-01-13 10:10:34,0.030125,3.0125,3,3.0121961290322585,3.011555954323002,10:10:34,1.0001008802065752,-2.0956131898018313,1.0001030856973583,-1.8422228058564925,1.0001030201840795,-0.3976994041010959
2023-01-13 10:10:38,TPSHe1063399671420063745,2023-01-13 10:10:38,0.030125,3.0125,4,3.0122000000000004,3.0115620745542953,10:10:38,1.000099594980413,-2.948623663738318,1.0001030201840795,-2.0157132089867242,1.0001025553590543,-0.3873697690885809
2023-01-13 10:10:40,BGC22022011009449514,2023-01-13 10:10:40,0.030125,3.0125,2,3.012201898734178,3.011565105008078,10:10:40,1.0000989645700533,-2.4449577898555055,1.0001025553590543,-1.7815395634049473,1.000102062128894,-0.3008126830630532
2023-01-13 10:10:40,BGC22022011009449506,2023-01-13 10:10:40,0.030125,3.0125,0,3.012201898734178,3.011565105008078,10:10:40,1.0000989645700533,-1.7815395634049473,1.000102062128894,-1.400529583251745,1.000101603305234,-0.2921532357149988
2023-01-13 10:10:40,TPSHe1063399678223224833,2023-01-13 10:10:40,0.030125,3.0125,0,3.012201898734178,3.011565105008078,10:10:40,1.0000989645700533,-1.400529583251745,1.000101603305234,-1.1672142551451907,1.0001010754391728,-0.2819126785862092
2023-01-13 10:11:38,BGC22022011009449599,2023-01-13 10:11:38,0.03012,3.012,58,3.0122198697068407,3.0117188180404355,10:11:38,0.9999270074176683,-96.25166912921927,1.0001010754391728,-2.9988102060840403,1.0000833518578733,-0.4124119147116648
2023-01-13 10:12:20,BGC22022011009449686,2023-01-13 10:12:20,0.030125,3.0125,42,3.0124501557632404,3.011990460526316,10:12:20,1.0000165460785018,-1.2813877662812336,1.0000833518578733,-1.05276022358294,1.0000746853644291,-0.15787696093372341
2023-01-13 10:12:59,220220_1644697819_20230113-10:12,2023-01-13 10:12:59,0.030123,3.0123,39,3.012420930232559,3.012069904458599,10:12:59,0.9999598561305476,-2.079276482446204,1.0000746853644291,-1.5729246491955229,1.0000604510737985,-0.20608780911458396
2023-01-13 10:14:56,220220_1778916134_20230113-10:14,2023-01-13 10:14:56,0.030119,3.0119,117,3.0121762820512825,3.0121723127035835,10:14:56,0.9999082782594999,-2.3794075806648873,1.0000604510737985,-1.7350570956646234,1.0000410922890424,-0.2560782819297713
2023-01-13 10:15:10,TPSHe1063400811247341569,2023-01-13 10:15:10,0.03011,3.011,14,3.0120884244372994,3.012130282861897,10:15:10,0.9996386479133651,-5.257456400010283,1.0000410922890424,-2.547596624910893,0.9999947704696732,-0.29975928801926843
2023-01-13 10:15:24,ICAP2202207000590219,2023-01-13 10:15:24,0.030125,3.0125,14,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,1.050748594849261,0.9999947704696732,0.9960433796760533,0.9999988476641166,-0.2878443851410369
2023-01-13 10:15:24,ICAP2202207000590218,2023-01-13 10:15:24,0.030125,3.0125,0,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,0.9960433796760533,0.9999988476641166,0.9438740147041803,1.0000030533811763,-0.27126150234004287
2023-01-13 10:15:24,ICAP2202207000590217,2023-01-13 10:15:24,0.030125,3.0125,0,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,0.9438740147041803,1.0000030533811763,0.8946406896245229,1.000007322139272,-0.2547530205287922
2023-01-13 10:15:24,ICAP2202207000590216,2023-01-13 10:15:24,0.030125,3.0125,0,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,0.8946406896245229,1.000007322139272,0.8485827055920393,1.0000115908973677,-0.23880098142056486
2023-01-13 10:15:24,ICAP2202207000590215,2023-01-13 10:15:24,0.030125,3.0125,0,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,0.8485827055920393,1.0000115908973677,0.8052828089511581,1.0000158596554631,-0.22354350900805126
2023-01-13 10:15:24,ICAP2202207000590214,2023-01-13 10:15:24,0.030125,3.0125,0,3.0120733333333334,3.0121296666666666,10:15:24,1.00014165215101,0.8052828089511581,1.0000158596554631,0.6633741436633418,1.0000373241287974,-0.2087797200783737
2023-01-13 10:15:26,PATRe1063400876823048193,2023-01-13 10:15:26,0.030125,3.0125,2,3.0120761589403977,3.0121308970099667,10:15:26,1.0001407139252918,0.6574083957349098,1.0000373241287974,0.5685251916255856,1.0000497409134765,-0.06757346142141667
2023-01-13 10:15:26,PATRe1063400876806270977,2023-01-13 10:15:26,0.030125,3.0125,0,3.0120761589403977,3.0121308970099667,10:15:26,1.0001407139252918,0.5685251916255856,1.0000497409134765,0.4582594645469958,1.0000678266929508,0.004032923907891371
2023-01-13 10:15:26,PATRe1063400876785299457,2023-01-13 10:15:26,0.030125,3.0125,0,3.0120761589403977,3.0121308970099667,10:15:26,1.0001407139252918,0.4582594645469958,1.0000678266929508,0.32918449344417683,1.0000910702595303,0.11495653307265494
2023-01-13 10:15:27,PATRe1063400883781398529,2023-01-13 10:15:27,0.030125,3.0125,1,3.0120733333333334,3.0121315091210614,10:15:27,1.00014165215101,0.33540581801909064,1.0000910702595303,0.6546525695928858,1.0001413706832945,0.2607974844210177
2023-01-13 10:15:27,PATRe1063400883798175745,2023-01-13 10:15:27,0.030125,3.0125,0,3.0120733333333334,3.0121315091210614,10:15:27,1.00014165215101,0.6546525695928858,1.0001413706832945,0.6546525695928858,1.0001413706832945,0.5960263125981108
2023-01-13 10:15:29,BGC22022011009449873,2023-01-13 10:15:29,0.030125,3.0125,2,3.0120761589403977,3.012132727272727,10:15:29,1.0001407139252918,-1.5275226615226616,1.0001413706832945,-1.224743067296825,1.0001412768607227,0.5054780695968817
2023-01-13 10:15:29,BGC22022011009449865,2023-01-13 10:15:29,0.030125,3.0125,0,3.0120761589403977,3.012132727272727,10:15:29,1.0001407139252918,-1.224743067296825,1.0001412768607227,-0.999998584682958,1.0001411830381508,0.44405194730396413
2023-01-13 10:15:30,TPSHe1063400895208919041,2023-01-13 10:15:30,0.030125,3.0125,1,3.0120733333333334,3.0121333333333333,10:15:30,1.00014165215101,0.999998585156286,1.0001411830381508,0.999998584682958,1.000141183038151,0.3641582978300487
2023-01-13 10:15:30,TPSHe1063400895229890561,2023-01-13 10:15:30,0.030125,3.0125,0,3.0120733333333334,3.0121333333333333,10:15:30,1.00014165215101,0.999998584682958,1.000141183038151,0.999998584682958,1.000141183038151,0.26619070269233164
2023-01-13 10:15:30,UEDAe1063400895652589569,2023-01-13 10:15:30,0.030125,3.0125,0,3.0120733333333334,3.0121333333333333,10:15:30,1.00014165215101,0.999998584682958,1.000141183038151,0.999998584682958,1.000141183038151,-0.3535527469043938
2023-01-13 10:15:30,TPSHe1063400895221501953,2023-01-13 10:15:30,0.030125,3.0125,0,3.0120733333333334,3.0121333333333333,10:15:30,1.00014165215101,0.999998584682958,1.000141183038151,0.8164953781978833,1.0001412768607227,-0.3535527469043938
2023-01-13 10:15:31,TPSHe1063400897721307137,2023-01-13 10:15:31,0.030125,3.0125,1,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.8164953781978833,1.0001412768607227,0.6546525695928858,1.0001413706832945,-0.1414210987617575
2023-01-13 10:15:31,TPSHe1063400897658392577,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.6546525695928858,1.0001413706832945,0.4999988966256249,1.0001414645058664,0.07071054938087876
2023-01-13 10:15:31,TPSHe1063400897666781185,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.4999988966256249,1.0001414645058664,0.4999988966256249,1.0001414645058664,0.28284219802555505
2023-01-13 10:15:31,TPSHe1063400897691947009,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.4999988966256249,1.0001414645058664,0.4999988966256249,1.0001414645058664,0.28284219802555505
2023-01-13 10:15:31,TPSHe1063400897712918529,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.4999988966256249,1.0001414645058664,0.3333320267970828,1.000141558328438,0.28284219802555505
2023-01-13 10:15:31,TPSHe1063400897742278657,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,0.3333320267970828,1.000141558328438,,1.00014165215101,0.37688840142107594
2023-01-13 10:15:31,TPSHe1063400897704529921,2023-01-13 10:15:31,0.030125,3.0125,0,3.012073333333334,3.0121339373970346,10:15:31,1.00014165215101,,1.00014165215101,,1.00014165215101,0.4999987377206591
2023-01-13 10:15:34,TJXT230113052024000000000102,2023-01-13 10:15:34,0.030125,3.0125,3,3.012073333333334,3.0121357377049183,10:15:34,1.00014165215101,,1.00014165215101,,1.00014165215101,0.3922309000835474
2023-01-13 10:15:34,BGC22022011009449891,2023-01-13 10:15:34,0.030125,3.0125,0,3.012073333333334,3.0121357377049183,10:15:34,1.00014165215101,,1.00014165215101,,1.00014165215101,0.3922309000835474
2023-01-13 10:15:34,BGC22022011009449883,2023-01-13 10:15:34,0.030125,3.0125,0,3.012073333333334,3.0121357377049183,10:15:34,1.00014165215101,,1.00014165215101,,1.00014165215101,0.3922309000835474
2023-01-13 10:15:35,TJXT230113052024000000000104,2023-01-13 10:15:35,0.030125,3.0125,1,3.012074750830565,3.012136333878887,10:15:35,1.0001411814794166,-inf,1.00014165215101,-2.9999532760204444,1.0001416050838507,0.267259509161869
2023-01-13 10:15:35,TJXT230113052024000000000105,2023-01-13 10:15:35,0.030125,3.0125,0,3.012074750830565,3.012136333878887,10:15:35,1.0001411814794166,-2.9999532760204444,1.0001416050838507,-1.999982473057429,1.0001415580166912,-0.13362717840406144
2023-01-13 10:15:36,TJXT230113052024000000000108,2023-01-13 10:15:36,0.030125,3.0125,1,3.0120761589403977,3.012136928104575,10:15:36,1.0001407139252918,-4.483402090590509,1.0001415580166912,-2.4088944125065055,1.0001414641941195,-0.19611341432677784
2023-01-13 10:15:36,TJXT230113052024000000000107,2023-01-13 10:15:36,0.030125,3.0125,0,3.0120761589403977,3.012136928104575,10:15:36,1.0001407139252918,-2.4088944125065055,1.0001414641941195,-1.7484370009711447,1.0001413703715478,-0.23265023681076424
2023-01-13 10:15:45,ICAP2202207000590220,2023-01-13 10:15:45,0.030125,3.0125,9,3.0120803278688526,3.012142190016103,10:15:45,1.0001393296610535,-5.435408769415396,1.0001413703715478,-2.5690572093448676,1.000141138122552,-0.28113823710806274
2023-01-13 10:16:49,PATRe1063401225956913153,2023-01-13 10:16:49,0.030125,3.0125,64,3.012181672025724,3.012200647249191,10:16:49,1.0001056802042296,-50.37067184859856,1.000141138122552,-2.9938194695150537,1.000137540927874,-0.2746954089857096
2023-01-13 10:16:51,220220_1896357441_20230113-10:16,2023-01-13 10:16:51,0.030137,3.0137,2,3.0121913738019175,3.012205483870968,10:16:51,1.0005008400897777,34.13770874454563,1.000137540927874,2.9860686472400153,1.0001734597217506,-0.15392998217471612
2023-01-13 10:16:59,ICAP2202207000590226,2023-01-13 10:16:59,0.030125,3.0125,8,3.0121990654205613,3.012312333333333,10:16:59,1.0000999052761463,-0.6708973577364906,1.0001734597217506,-0.621984650060428,1.0001692850342643,0.11681363329382502
2023-01-13 10:17:38,ICAP2202207000590230,2023-01-13 10:17:38,0.030125,3.0125,39,3.0121962264150945,3.0123237871674493,10:17:38,1.0001008478738012,-0.6135343284048909,1.0001692850342643,-0.5684430570937772,1.0001652046065435,0.10011525976167002
2023-01-13 10:17:38,ICAP2202207000590229,2023-01-13 10:17:38,0.030125,3.0125,0,3.0121962264150945,3.0123237871674493,10:17:38,1.0001008478738012,-0.5684430570937772,1.0001652046065435,-0.5254371371644058,1.0001611241788226,0.08432249008053876
2023-01-13 10:17:41,ICAP2202207000590232,2023-01-13 10:17:41,0.030125,3.0125,3,3.012199065420561,3.0123246105919,10:17:41,1.0000999052761466,-0.5336538951915021,1.0001611241788226,-0.4917672937581443,1.0001569965584955,0.06896586390625972
2023-01-13 10:18:19,TPSHe1063401605690462209,2023-01-13 10:18:19,0.03011,3.011,38,3.0120443750000003,3.012217333333333,10:18:19,0.9996532670605159,-4.338975791318489,1.0001569965584955,-2.3829995885610336,1.0001082051166057,0.0541307351687494
2023-01-13 10:18:58,220220_2030575900_20230113-10:18,2023-01-13 10:18:58,0.030116,3.0116,39,3.011996100278552,3.012148338870432,10:18:58,0.9998684924331358,-1.2556329777980044,1.0001082051166057,-1.0450150713433741,1.00008098296739,-0.07076463860298537
2023-01-13 10:19:16,PATRe1063401845120069633,2023-01-13 10:19:16,0.03011,3.011,18,3.0119485411140587,3.0121061056105614,10:19:16,0.9996850739310083,-1.947055718750354,1.00008098296739,-1.499508713316397,1.0000354189679617,-0.11931725220877386
2023-01-13 10:19:38,PATRe1063401933917679617,2023-01-13 10:19:38,0.030125,3.0125,22,3.011978947368421,3.012119904458599,10:19:38,1.0001729934507126,0.5888313344153956,1.0000354189679617,0.5702512230962778,1.0000387853469275,-0.17865049079111534
2023-01-13 10:19:38,PATRe1063401933959622657,2023-01-13 10:19:38,0.030125,3.0125,0,3.011978947368421,3.012119904458599,10:19:38,1.0001729934507126,0.5702512230962778,1.0000387853469275,0.5353636211459352,1.0000455166715756,-0.17138674340052287
2023-01-13 10:19:43,BGC22022011009450129,2023-01-13 10:19:43,0.03012,3.012,5,3.0119792079207923,3.0121189573459715,10:19:43,1.0000069031283991,-0.1621651130517263,1.0000455166715756,0.05874503541037852,0.9999961229754379,-0.14744681439997295
2023-01-13 10:19:44,PATRe1063401961625251841,2023-01-13 10:19:44,0.030125,3.0125,1,3.011980493827161,3.012098,10:19:44,1.00017247992605,0.961034165830159,0.9999961229754379,0.8955286686683692,1.0000033804404282,-0.3510059900964675
2023-01-13 10:19:46,ICAP2202207000590236,2023-01-13 10:19:46,0.030125,3.0125,2,3.011983046683047,3.012099335548173,10:19:46,1.000171632213376,0.8910392936734076,1.0000033804404282,0.8324487944695054,1.0000104588743859,-0.32360059220023984
2023-01-13 10:19:48,TJXT230113052024000000000117,2023-01-13 10:19:48,0.030125,3.0125,2,3.0119855745721273,3.0121006622516555,10:19:48,1.0001707927927066,0.828113246613461,1.0000104588743859,0.7745704702599854,1.0000174533662762,-0.2971481033747658
2023-01-13 10:19:48,BGC22022011009450146,2023-01-13 10:19:48,0.030125,3.0125,0,3.0119855745721273,3.0121006622516555,10:19:48,1.0001707927927066,0.7745704702599854,1.0000174533662762,0.7239408016067818,1.0000245421179323,-0.2715567976346843
2023-01-13 10:19:50,TPSHe1063401985878953985,2023-01-13 10:19:50,0.030125,3.0125,2,3.0119880778588812,3.01210198019802,10:19:50,1.0001699615429696,0.7198261156273875,1.0000245421179323,0.5761995062489175,1.0000762115661777,-0.2561771856114177
2023-01-13 10:19:50,TPSHe1063401985908314113,2023-01-13 10:19:50,0.030125,3.0125,0,3.0119880778588812,3.01210198019802,10:19:50,1.0001699615429696,0.5761995062489175,1.0000762115661777,0.4275702847853597,1.000106358477161,0.12717275148156762
2023-01-13 10:19:50,TPSHe1063401985899925505,2023-01-13 10:19:50,0.030125,3.0125,0,3.0119880778588812,3.01210198019802,10:19:50,1.0001699615429696,0.4275702847853597,1.000106358477161,0.30640410778069566,1.0001548472383572,0.272737524316174
2023-01-13 10:19:53,ICAP2202207000590237,2023-01-13 10:19:53,0.030125,3.0125,3,3.0119917874396136,3.0121039408866994,10:19:53,1.0001687297297774,0.28143222638994103,1.0001548472383572,0.29090420423429714,1.0001544208662636,0.520263096579187
2023-01-13 10:19:53,TPSHe1063402000051507204,2023-01-13 10:19:53,0.030125,3.0125,0,3.0119917874396136,3.0121039408866994,10:19:53,1.0001687297297774,0.29090420423429714,1.0001544208662636,0.300455605960777,1.0001539944941702,0.4870675677940359
2023-01-13 10:19:53,ICAP2202207000590238,2023-01-13 10:19:53,0.030125,3.0125,0,3.0119917874396136,3.0121039408866994,10:19:53,1.0001687297297774,0.300455605960777,1.0001539944941702,-1.1977920933010326,1.0001701771543081,0.45448915730900075
2023-01-13 10:19:59,220220_2080907900_20230113-10:19,2023-01-13 10:19:59,0.030132,3.0132,6,3.012051155115512,3.012095,10:19:59,1.0003814161265279,174.80729762377317,1.0001701771543081,2.9996754907378222,1.0001910707743558,0.45006169055833795
2023-01-13 10:20:09,PATRe1063402067602731009,2023-01-13 10:20:09,0.030125,3.0125,10,3.0120654952076684,3.0121016393442623,10:20:09,1.0001442547623958,-0.7377792105136658,1.0001910707743558,-0.6801043839749389,1.0001883330292578,0.3545847276448698
2023-01-13 10:20:47,PATRe1063402226344554500,2023-01-13 10:20:47,0.030125,3.0125,38,3.0121192052980135,3.0120996705107084,10:20:47,1.0001264208605414,-0.9552720731337235,1.0001883330292578,-0.8536311985242808,1.0001838958360412,0.2355388261827618
2023-01-13 10:20:59,BGC22022011009450223,2023-01-13 10:20:59,0.030125,3.0125,12,3.012133757961784,3.012107431340872,10:20:59,1.0001215889026336,-0.9253965187210991,1.0001838958360412,-0.8214722720047324,1.0001789754470338,0.2134484979052974
2023-01-13 10:21:16,TJXT230113052024000000000119,2023-01-13 10:21:16,0.030125,3.0125,17,3.012152567975831,3.012117924528302,10:21:16,1.0001153434350778,-0.9108743866712383,1.0001789754470338,-0.8030461152604453,1.0001735136362446,0.18955793698789308
2023-01-13 10:23:29,PATRe1063402902634131457,2023-01-13 10:23:29,0.030125,3.0125,133,3.012305161290323,3.012172698412699,10:23:29,1.000064680933453,-1.502447600953642,1.0001735136362446,-1.236613289980309,1.0001629855752932,0.01342063347240363
2023-01-13 10:23:29,PATRe1063402902676074497,2023-01-13 10:23:29,0.030125,3.0125,0,3.012305161290323,3.012172698412699,10:23:29,1.000064680933453,-1.236613289980309,1.0001629855752932,-1.0366088567388358,1.0001524575143415,-0.039187793769440885
2023-01-13 10:23:34,BGC22022011009450342,2023-01-13 10:23:34,0.030125,3.0125,5,3.0123082539682544,3.0121752755905513,10:23:34,1.000063654186617,-1.0487343559671085,1.0001524575143415,-0.8852857623680782,1.0001419499600255,-0.0853651035082965
2023-01-13 10:23:38,ICAP2202207000590247,2023-01-13 10:23:38,0.030125,3.0125,4,3.0123106583072103,3.01217730829421,10:23:38,1.0000628559648281,-0.89431120977287,1.0001419499600255,-0.753610715436687,1.0001313625835304,-0.12683973953642752
